entity_id,entity_name,sector,fiscal_year,statement,line_item,line_order,value,is_ratio
E17,Vodacom Group,telecoms,FY2024,contingent_note,Instrument count,9,84.0,True
E17,Vodacom Group,telecoms,FY2025,contingent_note,Instrument count,9,106.0,True
E17,Vodacom Group,telecoms,FY2026,contingent_note,Instrument count,9,113.0,True
E17,Vodacom Group,telecoms,FY2024,contingent_note,Counterparty countries,10,18.0,True
E17,Vodacom Group,telecoms,FY2025,contingent_note,Counterparty countries,10,21.0,True
E17,Vodacom Group,telecoms,FY2026,contingent_note,Counterparty countries,10,21.0,True
E17,Vodacom Group,telecoms,FY2024,income_statement,Revenue - domestic collections,0,82766536.48,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Revenue - domestic collections,0,89496297.97,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Revenue - domestic collections,0,86918929.47,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Revenue - cross-border trade receipts,1,672049186.66,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Revenue - cross-border trade receipts,1,743039628.38,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Revenue - cross-border trade receipts,1,629350445.89,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Other operating income,2,180078199.84,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Other operating income,2,176022675.85,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Other operating income,2,128701198.99,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Total revenue,3,934893922.98,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Total revenue,3,1008558602.2,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Total revenue,3,844970574.35,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Cost of sales - domestic suppliers,4,-90561100.58,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Cost of sales - domestic suppliers,4,-84905193.78,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Cost of sales - domestic suppliers,4,-91730704.34,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-707576908.2,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-723699292.74,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-649023302.33,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Cost of sales and supplier payments,6,-798138008.7800001,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Cost of sales and supplier payments,6,-808604486.52,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Cost of sales and supplier payments,6,-740754006.6700001,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Gross profit proxy,7,136755914.19999993,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Gross profit proxy,7,199954115.68000007,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Gross profit proxy,7,104216567.67999995,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Employee costs,8,-49055.020000000004,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Employee costs,8,-35072.21,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Employee costs,8,-17005.88,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Other operating expenses,9,-141930038.84,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Other operating expenses,9,-141294552.0,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Other operating expenses,9,-156318749.99,False
E17,Vodacom Group,telecoms,FY2024,income_statement,EBITDA proxy,10,-5223179.660000086,False
E17,Vodacom Group,telecoms,FY2025,income_statement,EBITDA proxy,10,58624491.47000006,False
E17,Vodacom Group,telecoms,FY2026,income_statement,EBITDA proxy,10,-52119188.19000006,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Taxation paid,11,-1524363.62,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Taxation paid,11,-3538449.47,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Taxation paid,11,-2821354.62,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Net cash earnings proxy,12,-6747543.280000086,False
E17,Vodacom Group,telecoms,FY2025,income_statement,Net cash earnings proxy,12,55086042.00000006,False
E17,Vodacom Group,telecoms,FY2026,income_statement,Net cash earnings proxy,12,-54940542.810000055,False
E17,Vodacom Group,telecoms,FY2024,income_statement,Gross margin proxy,13,0.14627960545950144,True
E17,Vodacom Group,telecoms,FY2025,income_statement,Gross margin proxy,13,0.19825731022851223,True
E17,Vodacom Group,telecoms,FY2026,income_statement,Gross margin proxy,13,0.1233375112028834,True
E17,Vodacom Group,telecoms,FY2024,income_statement,EBITDA margin proxy,14,-0.005586922250335158,True
E17,Vodacom Group,telecoms,FY2025,income_statement,EBITDA margin proxy,14,0.05812700555239987,True
E17,Vodacom Group,telecoms,FY2026,income_statement,EBITDA margin proxy,14,-0.06168166060704911,True
E17,Vodacom Group,telecoms,FY2024,income_statement,Employee cost ratio,15,5.247121496269414e-05,True
E17,Vodacom Group,telecoms,FY2025,income_statement,Employee cost ratio,15,3.477458813349656e-05,True
E17,Vodacom Group,telecoms,FY2026,income_statement,Employee cost ratio,15,2.0126002628058263e-05,True
E17,Vodacom Group,telecoms,FY2024,income_statement,Export revenue share,16,0.7188507381862369,True
E17,Vodacom Group,telecoms,FY2025,income_statement,Export revenue share,16,0.7367342133210552,True
E17,Vodacom Group,telecoms,FY2026,income_statement,Export revenue share,16,0.7448193641229844,True
E17,Vodacom Group,telecoms,FY2024,income_statement,Effective cash tax rate,17,,True
E17,Vodacom Group,telecoms,FY2025,income_statement,Effective cash tax rate,17,0.06035787059766195,True
E17,Vodacom Group,telecoms,FY2026,income_statement,Effective cash tax rate,17,,True
E17,Vodacom Group,telecoms,FY2024,income_statement,Revenue growth,18,,True
E17,Vodacom Group,telecoms,FY2025,income_statement,Revenue growth,18,0.0787946925413654,True
E17,Vodacom Group,telecoms,FY2026,income_statement,Revenue growth,18,-0.16219982407879963,True
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Receipts from customers,0,1485255405.53,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Receipts from customers,0,1549561038.45,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Receipts from customers,0,1706627785.05,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Payments to suppliers,1,-1236563660.4099998,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Payments to suppliers,1,-1237864256.54,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Payments to suppliers,1,-1264081425.55,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Payments to employees,2,-3288299.49,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Payments to employees,2,-3485184.58,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Payments to employees,2,-3488848.32,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Taxation paid,3,-9340611.76,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Taxation paid,3,-9383357.85,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Taxation paid,3,-9797290.96,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Net cash from operating activities,4,236062833.87000012,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Net cash from operating activities,4,298828239.4800001,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Net cash from operating activities,4,429260220.22,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Intragroup sweeps received,5,1201168839.49,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Intragroup sweeps received,5,1244533770.73,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Intragroup sweeps received,5,1379565071.88,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Intragroup sweeps paid,6,-1251276392.27,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Intragroup sweeps paid,6,-1245169150.92,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Intragroup sweeps paid,6,-1267210782.26,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Cross-border intragroup received,7,351832795.48,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Cross-border intragroup received,7,330645145.57,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Cross-border intragroup received,7,331435460.36,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Cross-border intragroup paid,8,-426962326.96,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Cross-border intragroup paid,8,-404683207.92,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Cross-border intragroup paid,8,-382949648.49,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Net intragroup and financing flows,9,-125237084.25999993,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Net intragroup and financing flows,9,-74673442.54000008,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Net intragroup and financing flows,9,60840101.49000013,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Net movement in cash,10,110825749.6100002,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Net movement in cash,10,224154796.94,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Net movement in cash,10,490100321.71000016,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Memo - gross cash inflows,11,3038257040.5,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Memo - gross cash inflows,11,3124739954.7500005,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Memo - gross cash inflows,11,3417628317.2900004,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Memo - gross cash outflows,12,-2927431290.89,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Memo - gross cash outflows,12,-2900585157.81,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Memo - gross cash outflows,12,-2927527995.58,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Memo - foreign currency gross flows,13,1703520513.7400002,False
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Memo - foreign currency gross flows,13,1663002641.63,False
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Memo - foreign currency gross flows,13,1614257873.59,False
E18,The Bidvest Group,industrials_pharma,FY2024,cash_flow,Operating cash conversion,14,0.15893753558551313,True
E18,The Bidvest Group,industrials_pharma,FY2025,cash_flow,Operating cash conversion,14,0.19284702703864634,True
E18,The Bidvest Group,industrials_pharma,FY2026,cash_flow,Operating cash conversion,14,0.2515253905862219,True
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Letters of credit - notional,0,543627199.62,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Letters of credit - notional,0,580216737.28,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Letters of credit - notional,0,629054309.47,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Guarantees - notional,1,276784958.56,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Guarantees - notional,1,300342003.72,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Guarantees - notional,1,370953368.66,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Export collections - notional,2,339316240.01,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Export collections - notional,2,268599996.05,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Export collections - notional,2,464023107.39,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Total trade finance notional,3,1159728398.19,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Total trade finance notional,3,1149158737.05,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Total trade finance notional,3,1464030785.52,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Of which export,4,563840412.1899999,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Of which export,4,531258060.34,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Of which export,4,547217412.27,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Of which import,5,595887986.0,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Of which import,5,617900676.71,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Of which import,5,916813373.25,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Open exposure at period end,6,508826126.88,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Open exposure at period end,6,616921989.32,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Open exposure at period end,6,695193996.14,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Settled during period,7,542310551.7,False
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Settled during period,7,478362277.55,False
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Settled during period,7,655700159.54,False
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Weighted average tenor (days),8,110.6583750814774,True
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Weighted average tenor (days),8,107.32356179704512,True
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Weighted average tenor (days),8,109.54336560527821,True
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Instrument count,9,748.0,True
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Instrument count,9,716.0,True
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Instrument count,9,878.0,True
E18,The Bidvest Group,industrials_pharma,FY2024,contingent_note,Counterparty countries,10,23.0,True
E18,The Bidvest Group,industrials_pharma,FY2025,contingent_note,Counterparty countries,10,23.0,True
E18,The Bidvest Group,industrials_pharma,FY2026,contingent_note,Counterparty countries,10,23.0,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Revenue - domestic collections,0,1073630077.51,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Revenue - domestic collections,0,1125093715.77,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Revenue - domestic collections,0,1268445492.47,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Revenue - cross-border trade receipts,1,325714963.75,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Revenue - cross-border trade receipts,1,352499629.66,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Revenue - cross-border trade receipts,1,350039512.57,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Other operating income,2,85910364.27,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Other operating income,2,71967693.02,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Other operating income,2,88142780.01,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Total revenue,3,1485255405.53,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Total revenue,3,1549561038.45,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Total revenue,3,1706627785.05,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Cost of sales - domestic suppliers,4,-723463597.13,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Cost of sales - domestic suppliers,4,-734657291.08,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Cost of sales - domestic suppliers,4,-802390953.39,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-431199456.16,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-384736552.61,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-372009450.77,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Cost of sales and supplier payments,6,-1154663053.29,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Cost of sales and supplier payments,6,-1119393843.69,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Cost of sales and supplier payments,6,-1174400404.1599998,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Gross profit proxy,7,330592352.24,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Gross profit proxy,7,430167194.76,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Gross profit proxy,7,532227380.8900001,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Employee costs,8,-3288299.49,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Employee costs,8,-3485184.58,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Employee costs,8,-3488848.32,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Other operating expenses,9,-81900607.12,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Other operating expenses,9,-118470412.85,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Other operating expenses,9,-89681021.39,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,EBITDA proxy,10,245403445.63,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,EBITDA proxy,10,308211597.33000004,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,EBITDA proxy,10,439057511.1800001,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Taxation paid,11,-9340611.76,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Taxation paid,11,-9383357.85,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Taxation paid,11,-9797290.96,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Net cash earnings proxy,12,236062833.87,False
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Net cash earnings proxy,12,298828239.48,False
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Net cash earnings proxy,12,429260220.22000015,False
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Gross margin proxy,13,0.22258283054154657,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Gross margin proxy,13,0.27760584067749217,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Gross margin proxy,13,0.3118590858254468,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,EBITDA margin proxy,14,0.16522642820642017,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,EBITDA margin proxy,14,0.19890252121871813,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,EBITDA margin proxy,14,0.25726612154456213,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Employee cost ratio,15,0.0022139623109646927,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Employee cost ratio,15,0.002249143140231618,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Employee cost ratio,15,0.0020442936360008843,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Export revenue share,16,0.2192989586419122,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Export revenue share,16,0.22748353947554045,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Export revenue share,16,0.2051059496606899,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Effective cash tax rate,17,0.03806226818054967,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Effective cash tax rate,17,0.030444532039958585,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Effective cash tax rate,17,0.022314368187595843,True
E18,The Bidvest Group,industrials_pharma,FY2024,income_statement,Revenue growth,18,,True
E18,The Bidvest Group,industrials_pharma,FY2025,income_statement,Revenue growth,18,0.04329601001994221,True
E18,The Bidvest Group,industrials_pharma,FY2026,income_statement,Revenue growth,18,0.10136209074868785,True
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Receipts from customers,0,1185149212.3899999,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Receipts from customers,0,1136949051.78,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Receipts from customers,0,1284336668.3799999,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Payments to suppliers,1,-904856643.3700001,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Payments to suppliers,1,-934303257.46,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Payments to suppliers,1,-997538497.6999999,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Payments to employees,2,-2509017.58,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Payments to employees,2,-2575179.15,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Payments to employees,2,-2426896.98,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Taxation paid,3,-7266508.56,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Taxation paid,3,-6812234.890000001,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Taxation paid,3,-5924703.06,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Net cash from operating activities,4,270517042.87999976,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Net cash from operating activities,4,193258380.2799999,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Net cash from operating activities,4,278446570.6399999,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Intragroup sweeps received,5,892305779.52,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Intragroup sweeps received,5,860191620.73,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Intragroup sweeps received,5,1016402239.12,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Intragroup sweeps paid,6,-896721334.71,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Intragroup sweeps paid,6,-868436255.02,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Intragroup sweeps paid,6,-1055841104.54,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Cross-border intragroup received,7,292985788.4,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Cross-border intragroup received,7,284165416.67,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Cross-border intragroup received,7,275480182.56,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Cross-border intragroup paid,8,-353716631.81,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Cross-border intragroup paid,8,-316605256.78,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Cross-border intragroup paid,8,-327397759.84,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Net intragroup and financing flows,9,-65146398.60000008,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Net intragroup and financing flows,9,-40684474.39999992,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Net intragroup and financing flows,9,-91356442.69999993,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Net movement in cash,10,205370644.27999967,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Net movement in cash,10,152573905.88,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Net movement in cash,10,187090127.94,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Memo - gross cash inflows,11,2370440780.31,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Memo - gross cash inflows,11,2281306089.18,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Memo - gross cash inflows,11,2576219090.06,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Memo - gross cash outflows,12,-2165070136.03,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Memo - gross cash outflows,12,-2128732183.3,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Memo - gross cash outflows,12,-2389128962.12,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Memo - foreign currency gross flows,13,1439253945.85,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Memo - foreign currency gross flows,13,1370773631.01,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Memo - foreign currency gross flows,13,1412986990.35,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,cash_flow,Operating cash conversion,14,0.22825568295697443,True
E19,Aspen Pharmacare,industrials_pharma,FY2025,cash_flow,Operating cash conversion,14,0.16997980690290024,True
E19,Aspen Pharmacare,industrials_pharma,FY2026,cash_flow,Operating cash conversion,14,0.2168018538248378,True
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Letters of credit - notional,0,177034573.36,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Letters of credit - notional,0,168511795.69,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Letters of credit - notional,0,208723896.29,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Guarantees - notional,1,106316550.68,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Guarantees - notional,1,81461507.92,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Guarantees - notional,1,142241394.75,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Export collections - notional,2,111463908.93,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Export collections - notional,2,119194191.27,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Export collections - notional,2,181457425.52,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Total trade finance notional,3,394815032.97,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Total trade finance notional,3,369167494.88,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Total trade finance notional,3,532422716.55999994,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Of which export,4,207599362.8,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Of which export,4,159269044.18,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Of which export,4,250929445.88,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Of which import,5,187215670.17,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Of which import,5,209898450.7,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Of which import,5,281493270.68,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Open exposure at period end,6,161092906.19,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Open exposure at period end,6,152625961.39,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Open exposure at period end,6,228067535.17,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Settled during period,7,210834853.96,False
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Settled during period,7,160021276.12,False
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Settled during period,7,277765686.01,False
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Weighted average tenor (days),8,102.56469438975729,True
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Weighted average tenor (days),8,108.94797786631719,True
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Weighted average tenor (days),8,116.28045187751333,True
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Instrument count,9,356.0,True
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Instrument count,9,345.0,True
E19,Aspen Pharmacare,industrials_pharma,FY2026,contingent_note,Instrument count,9,426.0,True
E19,Aspen Pharmacare,industrials_pharma,FY2024,contingent_note,Counterparty countries,10,18.0,True
E19,Aspen Pharmacare,industrials_pharma,FY2025,contingent_note,Counterparty countries,10,18.0,True
