entity_id,fiscal_year,leg_type,channel,direction,txn_count,value_zar
E16,FY2024,intercompany_sweeps,Debit Order,outbound,927,348175045.27
E16,FY2024,intercompany_sweeps,EFT,inbound,4006,1336610733.35
E16,FY2024,intercompany_sweeps,EFT,outbound,3935,1328209344.27
E16,FY2024,intercompany_sweeps,Internal Transfer,inbound,1333,490859928.88
E16,FY2024,intercompany_sweeps,Internal Transfer,outbound,1398,425746336.53
E16,FY2024,intercompany_sweeps,RTC,inbound,1795,608975595.71
E16,FY2024,intercompany_sweeps,RTC,outbound,1808,631176467.26
E16,FY2024,intercompany_sweeps,SWIFT,inbound,872,290277301.43
E16,FY2024,intercompany_sweeps,SWIFT,outbound,876,247823796.13
E16,FY2024,payroll,Debit Order,outbound,71,838518.31
E16,FY2024,payroll,EFT,outbound,296,3510947.04
E16,FY2024,payroll,Internal Transfer,outbound,103,1255725.12
E16,FY2024,payroll,RTC,outbound,127,1607463.04
E16,FY2024,payroll,SWIFT,outbound,62,757277.47
E16,FY2024,supplier_payments,Debit Order,outbound,2351,172275135.98
E16,FY2024,supplier_payments,EFT,outbound,10730,805186893.74
E16,FY2024,supplier_payments,Internal Transfer,outbound,3563,265718453.06
E16,FY2024,supplier_payments,RTC,outbound,4794,361633010.97
E16,FY2024,supplier_payments,SWIFT,outbound,2415,183457349.62
E16,FY2024,tax,Debit Order,outbound,23,2576244.4
E16,FY2024,tax,EFT,outbound,112,14001211.84
E16,FY2024,tax,Internal Transfer,outbound,20,1900479.5
E16,FY2024,tax,RTC,outbound,48,5140922.79
E16,FY2024,tax,SWIFT,outbound,18,2493518.81
E16,FY2025,collections,Debit Order,inbound,2644,254878906.18
E16,FY2025,collections,EFT,inbound,12401,1254030319.43
E16,FY2025,collections,Internal Transfer,inbound,4265,414788804.9
E16,FY2025,collections,RTC,inbound,5557,524727139.33
E16,FY2025,collections,SWIFT,inbound,2725,258757557.02
E16,FY2025,intercompany_sweeps,Debit Order,inbound,911,292739253.54
E16,FY2025,intercompany_sweeps,Debit Order,outbound,910,311964823.19
E16,FY2025,intercompany_sweeps,EFT,inbound,4089,1358129415.25
E16,FY2025,intercompany_sweeps,EFT,outbound,4144,1389580819.92
E16,FY2025,intercompany_sweeps,Internal Transfer,inbound,1311,433536617.68
E16,FY2025,intercompany_sweeps,Internal Transfer,outbound,1351,431943640.4
E16,FY2025,intercompany_sweeps,RTC,inbound,1846,569719706.05
E16,FY2025,intercompany_sweeps,RTC,outbound,1874,548977541.64
E16,FY2025,intercompany_sweeps,SWIFT,inbound,903,324507311.05
E16,FY2025,intercompany_sweeps,SWIFT,outbound,891,294820877.79
E16,FY2025,payroll,Debit Order,outbound,60,727436.32
E16,FY2025,payroll,EFT,outbound,288,3585222.91
E16,FY2025,payroll,Internal Transfer,outbound,125,1466667.23
E16,FY2025,payroll,RTC,outbound,153,1924726.19
E16,FY2025,payroll,SWIFT,outbound,59,651586.9
E16,FY2025,supplier_payments,Debit Order,outbound,2393,177411183.17
E16,FY2025,supplier_payments,EFT,outbound,10415,772610578.86
E16,FY2025,supplier_payments,Internal Transfer,outbound,3436,262979827.24
E16,FY2025,supplier_payments,RTC,outbound,4815,357481561.15
E16,FY2025,supplier_payments,SWIFT,outbound,2358,165367477.13
E16,FY2025,tax,Debit Order,outbound,21,1784936.78
E16,FY2025,tax,EFT,outbound,97,11310604.6
E16,FY2025,tax,Internal Transfer,outbound,26,2212231.92
E16,FY2025,tax,RTC,outbound,34,3743091.77
E16,FY2025,tax,SWIFT,outbound,23,2979917.71
E16,FY2026,collections,Debit Order,inbound,2768,258513101.47
E16,FY2026,collections,EFT,inbound,12428,1207281304.07
E16,FY2026,collections,Internal Transfer,inbound,4149,401585494.94
E16,FY2026,collections,RTC,inbound,5547,530448156.83
E16,FY2026,collections,SWIFT,inbound,2752,281007854.92
E16,FY2026,intercompany_sweeps,Debit Order,inbound,921,290253900.15
E16,FY2026,intercompany_sweeps,Debit Order,outbound,874,293945341.98
E16,FY2026,intercompany_sweeps,EFT,inbound,4003,1364637780.53
E16,FY2026,intercompany_sweeps,EFT,outbound,3957,1273850951.6299999
E16,FY2026,intercompany_sweeps,Internal Transfer,inbound,1334,458437953.94
E16,FY2026,intercompany_sweeps,Internal Transfer,outbound,1352,461015578.52
E16,FY2026,intercompany_sweeps,RTC,inbound,1807,619390962.63
E16,FY2026,intercompany_sweeps,RTC,outbound,1827,686670749.68
E16,FY2026,intercompany_sweeps,SWIFT,inbound,896,261013736.78
E16,FY2026,intercompany_sweeps,SWIFT,outbound,886,278789134.53
E16,FY2026,payroll,Debit Order,outbound,73,902560.09
E16,FY2026,payroll,EFT,outbound,309,3676415.05
E16,FY2026,payroll,Internal Transfer,outbound,94,1180356.8
E16,FY2026,payroll,RTC,outbound,125,1510718.26
E16,FY2026,payroll,SWIFT,outbound,87,1034348.25
E16,FY2026,supplier_payments,Debit Order,outbound,2359,166301852.19
E16,FY2026,supplier_payments,EFT,outbound,10677,792328739.6
E16,FY2026,supplier_payments,Internal Transfer,outbound,3523,249588912.21
E16,FY2026,supplier_payments,RTC,outbound,4645,357796075.49
E16,FY2026,supplier_payments,SWIFT,outbound,2367,172533789.29
E16,FY2026,tax,Debit Order,outbound,17,2690560.21
E16,FY2026,tax,EFT,outbound,86,11936923.13
E16,FY2026,tax,Internal Transfer,outbound,20,2152484.7600000002
E16,FY2026,tax,RTC,outbound,35,3544284.77
E16,FY2026,tax,SWIFT,outbound,29,3029840.8200000003
E17,FY2024,collections,Debit Order,inbound,95,12115832.6
E17,FY2024,collections,EFT,inbound,457,37513983.06
E17,FY2024,collections,Internal Transfer,inbound,149,11266352.58
E17,FY2024,collections,RTC,inbound,205,15656407.41
E17,FY2024,collections,SWIFT,inbound,92,6213960.83
E17,FY2024,intercompany_sweeps,Debit Order,inbound,18,1615997.38
E17,FY2024,intercompany_sweeps,Debit Order,outbound,6,1287408.62
E17,FY2024,intercompany_sweeps,EFT,inbound,56,21978993.81
E17,FY2024,intercompany_sweeps,EFT,outbound,43,14124171.13
E17,FY2024,intercompany_sweeps,Internal Transfer,inbound,9,4699350.25
E17,FY2024,intercompany_sweeps,Internal Transfer,outbound,17,8329612.149999999
E17,FY2024,intercompany_sweeps,RTC,inbound,26,4510631.82
E17,FY2024,intercompany_sweeps,RTC,outbound,21,4083962.85
E17,FY2024,intercompany_sweeps,SWIFT,inbound,9,1218187.0
E17,FY2024,intercompany_sweeps,SWIFT,outbound,11,1470340.71
E17,FY2024,payroll,EFT,outbound,2,17048.620000000003
E17,FY2024,payroll,Internal Transfer,outbound,2,22188.309999999998
E17,FY2024,payroll,RTC,outbound,1,9818.09
E17,FY2024,supplier_payments,Debit Order,outbound,131,8898001.77
E17,FY2024,supplier_payments,EFT,outbound,605,40432643.85
E17,FY2024,supplier_payments,Internal Transfer,outbound,194,13124746.21
E17,FY2024,supplier_payments,RTC,outbound,273,18991933.36
E17,FY2024,supplier_payments,SWIFT,outbound,135,9113775.39
E17,FY2024,tax,Debit Order,outbound,1,136757.65
E17,FY2024,tax,EFT,outbound,11,815751.39
E17,FY2024,tax,Internal Transfer,outbound,1,26050.96
E17,FY2024,tax,RTC,outbound,7,380505.33999999997
E17,FY2024,tax,SWIFT,outbound,3,165298.28
E17,FY2025,collections,Debit Order,inbound,102,8979471.2
E17,FY2025,collections,EFT,inbound,499,40724845.4
E17,FY2025,collections,Internal Transfer,inbound,165,14531132.290000001
E17,FY2025,collections,RTC,inbound,218,18916574.56
E17,FY2025,collections,SWIFT,inbound,82,6344274.5200000005
E17,FY2025,intercompany_sweeps,Debit Order,inbound,14,9596471.68
E17,FY2025,intercompany_sweeps,Debit Order,outbound,16,3831696.4200000004
E17,FY2025,intercompany_sweeps,EFT,inbound,49,13793389.93
E17,FY2025,intercompany_sweeps,EFT,outbound,55,22378255.29
E17,FY2025,intercompany_sweeps,Internal Transfer,inbound,11,1684550.12
E17,FY2025,intercompany_sweeps,Internal Transfer,outbound,14,3122783.94
E17,FY2025,intercompany_sweeps,RTC,inbound,20,4068654.85
E17,FY2025,intercompany_sweeps,RTC,outbound,24,8307322.109999999
E17,FY2025,intercompany_sweeps,SWIFT,inbound,11,3051334.08
E17,FY2025,intercompany_sweeps,SWIFT,outbound,9,2581359.94
E17,FY2025,payroll,Internal Transfer,outbound,1,13324.79
E17,FY2025,payroll,RTC,outbound,2,13378.95
E17,FY2025,payroll,SWIFT,outbound,1,8368.47
E17,FY2025,supplier_payments,Debit Order,outbound,126,7976899.12
E17,FY2025,supplier_payments,EFT,outbound,589,38656263.43
E17,FY2025,supplier_payments,Internal Transfer,outbound,198,11792740.42
E17,FY2025,supplier_payments,RTC,outbound,248,17324442.55
E17,FY2025,supplier_payments,SWIFT,outbound,136,9154848.26
E17,FY2025,tax,Debit Order,outbound,4,527840.2899999999
E17,FY2025,tax,EFT,outbound,20,1376863.24
E17,FY2025,tax,Internal Transfer,outbound,5,420926.15
E17,FY2025,tax,RTC,outbound,7,932169.23
E17,FY2025,tax,SWIFT,outbound,7,280650.56
E17,FY2026,collections,Debit Order,inbound,102,7183110.3
E17,FY2026,collections,EFT,inbound,434,39579303.33
E17,FY2026,collections,Internal Transfer,inbound,153,13038548.13
E17,FY2026,collections,RTC,inbound,191,20322715.7
E17,FY2026,collections,SWIFT,inbound,104,6795252.01
E17,FY2026,intercompany_sweeps,Debit Order,inbound,7,3672097.92
E17,FY2026,intercompany_sweeps,Debit Order,outbound,11,2038310.1500000001
E17,FY2026,intercompany_sweeps,EFT,inbound,53,25561603.56
E17,FY2026,intercompany_sweeps,EFT,outbound,48,10229551.87
E17,FY2026,intercompany_sweeps,Internal Transfer,inbound,26,5025529.04
E17,FY2026,intercompany_sweeps,Internal Transfer,outbound,16,4138222.6
E17,FY2026,intercompany_sweeps,RTC,inbound,24,8510531.59
E17,FY2026,intercompany_sweeps,RTC,outbound,26,3556299.71
E17,FY2026,intercompany_sweeps,SWIFT,inbound,12,4071308.27
E17,FY2026,intercompany_sweeps,SWIFT,outbound,9,1289146.3
E17,FY2026,payroll,Internal Transfer,outbound,1,11156.12
E17,FY2026,payroll,RTC,outbound,1,5849.76
E17,FY2026,supplier_payments,Debit Order,outbound,146,9180559.05
E17,FY2026,supplier_payments,EFT,outbound,626,39643981.88
E17,FY2026,supplier_payments,Internal Transfer,outbound,202,12506482.91
E17,FY2026,supplier_payments,RTC,outbound,278,20615674.14
E17,FY2026,supplier_payments,SWIFT,outbound,131,9784006.36
E17,FY2026,tax,Debit Order,outbound,5,649947.49
E17,FY2026,tax,EFT,outbound,11,826220.01
E17,FY2026,tax,Internal Transfer,outbound,7,649713.9600000001
E17,FY2026,tax,RTC,outbound,8,502653.26
E17,FY2026,tax,SWIFT,outbound,4,192819.9
E18,FY2024,collections,Debit Order,inbound,1303,113876529.05
E18,FY2024,collections,EFT,inbound,5953,488673136.34
E18,FY2024,collections,Internal Transfer,inbound,2024,163185880.36
E18,FY2024,collections,RTC,inbound,2610,202148785.46
E18,FY2024,collections,SWIFT,inbound,1295,105745746.3
E18,FY2024,intercompany_sweeps,Debit Order,inbound,389,108217571.09
E18,FY2024,intercompany_sweeps,Debit Order,outbound,472,156746170.06
E18,FY2024,intercompany_sweeps,EFT,inbound,2026,565834126.04
E18,FY2024,intercompany_sweeps,EFT,outbound,1970,550092270.96
E18,FY2024,intercompany_sweeps,Internal Transfer,inbound,637,171236620.44
E18,FY2024,intercompany_sweeps,Internal Transfer,outbound,624,164034103.48
E18,FY2024,intercompany_sweeps,RTC,inbound,892,252956355.54
E18,FY2024,intercompany_sweeps,RTC,outbound,874,264077348.26
E18,FY2024,intercompany_sweeps,SWIFT,inbound,395,102924166.38
E18,FY2024,intercompany_sweeps,SWIFT,outbound,429,116326499.50999999
E18,FY2024,payroll,Debit Order,outbound,21,246290.13
E18,FY2024,payroll,EFT,outbound,152,1478758.02
E18,FY2024,payroll,Internal Transfer,outbound,47,458498.93
E18,FY2024,payroll,RTC,outbound,78,789685.83
E18,FY2024,payroll,SWIFT,outbound,32,315066.58
E18,FY2024,supplier_payments,Debit Order,outbound,1127,69268517.78
E18,FY2024,supplier_payments,EFT,outbound,5434,339383071.07
E18,FY2024,supplier_payments,Internal Transfer,outbound,1711,102359036.01
E18,FY2024,supplier_payments,RTC,outbound,2241,134777356.55
E18,FY2024,supplier_payments,SWIFT,outbound,1171,77675615.72
E18,FY2024,tax,Debit Order,outbound,8,710300.8
E18,FY2024,tax,EFT,outbound,44,4247385.23
E18,FY2024,tax,Internal Transfer,outbound,16,1527412.83
E18,FY2024,tax,RTC,outbound,17,2196616.28
E18,FY2024,tax,SWIFT,outbound,7,658896.62
E18,FY2025,collections,Debit Order,inbound,1367,116309900.5
E18,FY2025,collections,EFT,inbound,6209,516339430.45
E18,FY2025,collections,Internal Transfer,inbound,1960,164954728.44
E18,FY2025,collections,RTC,inbound,2696,216387417.48
E18,FY2025,collections,SWIFT,inbound,1365,111102238.9
E18,FY2025,intercompany_sweeps,Debit Order,inbound,444,117490912.2
E18,FY2025,intercompany_sweeps,Debit Order,outbound,436,118930933.89
E18,FY2025,intercompany_sweeps,EFT,inbound,2041,582597091.43
E18,FY2025,intercompany_sweeps,EFT,outbound,1999,552626084.58
E18,FY2025,intercompany_sweeps,Internal Transfer,inbound,639,176316675.92
E18,FY2025,intercompany_sweeps,Internal Transfer,outbound,652,216554019.7
E18,FY2025,intercompany_sweeps,RTC,inbound,884,262664470.58
E18,FY2025,intercompany_sweeps,RTC,outbound,950,240831958.9
E18,FY2025,intercompany_sweeps,SWIFT,inbound,439,105464620.6
E18,FY2025,intercompany_sweeps,SWIFT,outbound,427,116226153.85
E18,FY2025,payroll,Debit Order,outbound,40,380912.95
E18,FY2025,payroll,EFT,outbound,171,1735691.65
E18,FY2025,payroll,Internal Transfer,outbound,48,461453.56
E18,FY2025,payroll,RTC,outbound,69,659709.79
E18,FY2025,payroll,SWIFT,outbound,25,247416.63
E18,FY2025,supplier_payments,Debit Order,outbound,1209,69575477.73
E18,FY2025,supplier_payments,EFT,outbound,5332,339671264.9
E18,FY2025,supplier_payments,Internal Transfer,outbound,1775,106710878.45
E18,FY2025,supplier_payments,RTC,outbound,2366,143576182.74
E18,FY2025,supplier_payments,SWIFT,outbound,1242,75123487.26
E18,FY2025,tax,Debit Order,outbound,10,1011918.33
E18,FY2025,tax,EFT,outbound,50,4497574.2
E18,FY2025,tax,Internal Transfer,outbound,10,691838.19
E18,FY2025,tax,RTC,outbound,22,2225766.45
E18,FY2025,tax,SWIFT,outbound,11,956260.6799999999
E18,FY2026,collections,Debit Order,inbound,1559,131753150.14
E18,FY2026,collections,EFT,inbound,6865,573699328.61
E18,FY2026,collections,Internal Transfer,inbound,2301,190834478.36
E18,FY2026,collections,RTC,inbound,3126,255105356.15
E18,FY2026,collections,SWIFT,inbound,1555,117053179.21
E18,FY2026,intercompany_sweeps,Debit Order,inbound,503,152001365.89
E18,FY2026,intercompany_sweeps,Debit Order,outbound,481,130806458.75
E18,FY2026,intercompany_sweeps,EFT,inbound,2255,623670699.44
E18,FY2026,intercompany_sweeps,EFT,outbound,2150,571173381.44
E18,FY2026,intercompany_sweeps,Internal Transfer,inbound,755,210876368.37
E18,FY2026,intercompany_sweeps,Internal Transfer,outbound,733,198938541.17
E18,FY2026,intercompany_sweeps,RTC,inbound,990,264916302.77
E18,FY2026,intercompany_sweeps,RTC,outbound,974,250207384.0
E18,FY2026,intercompany_sweeps,SWIFT,inbound,500,128100335.41
E18,FY2026,intercompany_sweeps,SWIFT,outbound,495,116085016.9
E18,FY2026,payroll,Debit Order,outbound,43,393799.59
E18,FY2026,payroll,EFT,outbound,142,1421699.16
E18,FY2026,payroll,Internal Transfer,outbound,50,488263.48
E18,FY2026,payroll,RTC,outbound,79,804159.74
E18,FY2026,payroll,SWIFT,outbound,40,380926.35
E18,FY2026,supplier_payments,Debit Order,outbound,1330,82174384.96
E18,FY2026,supplier_payments,EFT,outbound,5831,357685238.64
E18,FY2026,supplier_payments,Internal Transfer,outbound,1906,115741860.86
E18,FY2026,supplier_payments,RTC,outbound,2640,160249393.71
E18,FY2026,supplier_payments,SWIFT,outbound,1328,86540075.22
E18,FY2026,tax,Debit Order,outbound,7,893668.13
E18,FY2026,tax,EFT,outbound,53,4558146.86
E18,FY2026,tax,Internal Transfer,outbound,21,1829055.01
E18,FY2026,tax,RTC,outbound,22,1152336.23
E18,FY2026,tax,SWIFT,outbound,13,1364084.73
E19,FY2024,collections,Debit Order,inbound,1351,81833084.94
E19,FY2024,collections,EFT,inbound,6060,362691322.57
E19,FY2024,collections,Internal Transfer,inbound,1990,116225469.27
E19,FY2024,collections,RTC,inbound,2612,147639276.97
E19,FY2024,collections,SWIFT,inbound,1313,77642955.24
E19,FY2024,intercompany_sweeps,Debit Order,inbound,456,100016557.71
E19,FY2024,intercompany_sweeps,Debit Order,outbound,460,77351459.46
E19,FY2024,intercompany_sweeps,EFT,inbound,1902,414858857.35
E19,FY2024,intercompany_sweeps,EFT,outbound,2011,421146906.08
E19,FY2024,intercompany_sweeps,Internal Transfer,inbound,649,118820319.21000001
E19,FY2024,intercompany_sweeps,Internal Transfer,outbound,611,139378232.32
E19,FY2024,intercompany_sweeps,RTC,inbound,880,190887535.53
E19,FY2024,intercompany_sweeps,RTC,outbound,802,165907372.78
E19,FY2024,intercompany_sweeps,SWIFT,inbound,400,67722509.72
E19,FY2024,intercompany_sweeps,SWIFT,outbound,453,92937364.07
E19,FY2024,payroll,Debit Order,outbound,32,207146.0
E19,FY2024,payroll,EFT,outbound,161,1174539.16
E19,FY2024,payroll,Internal Transfer,outbound,55,383414.32
E19,FY2024,payroll,RTC,outbound,68,470767.99
E19,FY2024,payroll,SWIFT,outbound,38,273150.11
E19,FY2024,supplier_payments,Debit Order,outbound,1194,52777476.16
E19,FY2024,supplier_payments,EFT,outbound,5212,229664582.54
E19,FY2024,supplier_payments,Internal Transfer,outbound,1661,75773735.9
E19,FY2024,supplier_payments,RTC,outbound,2297,101892135.53
E19,FY2024,supplier_payments,SWIFT,outbound,1124,51314291.0
E19,FY2024,tax,Debit Order,outbound,9,591652.41
E19,FY2024,tax,EFT,outbound,41,2751137.93
E19,FY2024,tax,Internal Transfer,outbound,15,1309565.25
E19,FY2024,tax,RTC,outbound,25,1615030.82
E19,FY2024,tax,SWIFT,outbound,14,999122.15
E19,FY2025,collections,Debit Order,inbound,1379,80316571.21
E19,FY2025,collections,EFT,inbound,6100,350119127.97
E19,FY2025,collections,Internal Transfer,inbound,2001,113458636.89
E19,FY2025,collections,RTC,inbound,2622,153558419.82
E19,FY2025,collections,SWIFT,inbound,1389,80961376.39
E19,FY2025,intercompany_sweeps,Debit Order,inbound,426,80342733.31
E19,FY2025,intercompany_sweeps,Debit Order,outbound,446,106524054.15
E19,FY2025,intercompany_sweeps,EFT,inbound,2018,403143012.83
E19,FY2025,intercompany_sweeps,EFT,outbound,1953,383054404.73
E19,FY2025,intercompany_sweeps,Internal Transfer,inbound,660,127218928.79
E19,FY2025,intercompany_sweeps,Internal Transfer,outbound,655,122523150.14
E19,FY2025,intercompany_sweeps,RTC,inbound,870,165201024.22
E19,FY2025,intercompany_sweeps,RTC,outbound,894,175579202.53
E19,FY2025,intercompany_sweeps,SWIFT,inbound,420,84285921.58
E19,FY2025,intercompany_sweeps,SWIFT,outbound,420,80755443.47
E19,FY2025,payroll,Debit Order,outbound,33,244552.85
E19,FY2025,payroll,EFT,outbound,172,1259600.13
E19,FY2025,payroll,Internal Transfer,outbound,37,271501.96
E19,FY2025,payroll,RTC,outbound,74,555241.9
E19,FY2025,payroll,SWIFT,outbound,34,244282.31
E19,FY2025,supplier_payments,Debit Order,outbound,1194,52408068.79
E19,FY2025,supplier_payments,EFT,outbound,5173,232785576.71
E19,FY2025,supplier_payments,Internal Transfer,outbound,1705,74573493.64
E19,FY2025,supplier_payments,RTC,outbound,2315,107741204.33
E19,FY2025,supplier_payments,SWIFT,outbound,1137,55326875.93
E19,FY2025,tax,Debit Order,outbound,10,419303.7
E19,FY2025,tax,EFT,outbound,46,3218858.15
E19,FY2025,tax,Internal Transfer,outbound,15,1407643.59
E19,FY2025,tax,RTC,outbound,20,1197981.86
E19,FY2025,tax,SWIFT,outbound,11,568447.59
E19,FY2026,collections,Debit Order,inbound,1572,94272004.49
E19,FY2026,collections,EFT,inbound,6846,399559043.65
E19,FY2026,collections,Internal Transfer,inbound,2314,137379053.43
E19,FY2026,collections,RTC,inbound,3023,175741610.56
E19,FY2026,collections,SWIFT,inbound,1474,84990578.45
E19,FY2026,intercompany_sweeps,Debit Order,inbound,532,112382053.72
E19,FY2026,intercompany_sweeps,Debit Order,outbound,517,96185932.85
E19,FY2026,intercompany_sweeps,EFT,inbound,2256,449662654.99
E19,FY2026,intercompany_sweeps,EFT,outbound,2291,486447951.01
E19,FY2026,intercompany_sweeps,Internal Transfer,inbound,719,140519303.48
E19,FY2026,intercompany_sweeps,Internal Transfer,outbound,747,143780520.21
E19,FY2026,intercompany_sweeps,RTC,inbound,982,209584860.3
E19,FY2026,intercompany_sweeps,RTC,outbound,990,234239609.99
E19,FY2026,intercompany_sweeps,SWIFT,inbound,473,104253366.63
E19,FY2026,intercompany_sweeps,SWIFT,outbound,504,95187090.48
E19,FY2026,payroll,Debit Order,outbound,35,269878.75
E19,FY2026,payroll,EFT,outbound,143,1080779.63
E19,FY2026,payroll,Internal Transfer,outbound,53,383013.28
E19,FY2026,payroll,RTC,outbound,53,400825.92
E19,FY2026,payroll,SWIFT,outbound,40,292399.4
E19,FY2026,supplier_payments,Debit Order,outbound,1269,58085320.55
E19,FY2026,supplier_payments,EFT,outbound,5759,263279233.31
E19,FY2026,supplier_payments,Internal Transfer,outbound,1945,85809902.66
E19,FY2026,supplier_payments,RTC,outbound,2593,116709468.5
E19,FY2026,supplier_payments,SWIFT,outbound,1294,55939902.53
E19,FY2026,tax,Debit Order,outbound,5,95974.81
E19,FY2026,tax,EFT,outbound,48,2851745.37
E19,FY2026,tax,Internal Transfer,outbound,13,832688.12
E19,FY2026,tax,RTC,outbound,19,1336369.83
E19,FY2026,tax,SWIFT,outbound,17,807924.93
E20,FY2024,collections,Debit Order,inbound,22,787804.99
E20,FY2024,collections,EFT,inbound,89,2213174.69
E20,FY2024,collections,Internal Transfer,inbound,24,1148472.83
E20,FY2024,collections,RTC,inbound,40,1272009.32
E20,FY2024,collections,SWIFT,inbound,13,277739.4
E20,FY2024,supplier_payments,Debit Order,outbound,41,1001377.73
E20,FY2024,supplier_payments,EFT,outbound,119,2445791.42
E20,FY2024,supplier_payments,Internal Transfer,outbound,49,1289777.78
E20,FY2024,supplier_payments,RTC,outbound,50,1676050.92
E20,FY2024,supplier_payments,SWIFT,outbound,25,358091.95
E20,FY2024,tax,Debit Order,outbound,1,15136.22
E20,FY2024,tax,EFT,outbound,4,277574.56
E20,FY2024,tax,RTC,outbound,3,127645.79000000001
E20,FY2025,collections,Debit Order,inbound,23,665242.3
E20,FY2025,collections,EFT,inbound,99,2725441.33
E20,FY2025,collections,Internal Transfer,inbound,36,1141142.68
E20,FY2025,collections,RTC,inbound,43,1007984.02
E20,FY2025,collections,SWIFT,inbound,21,773655.95
E20,FY2025,payroll,RTC,outbound,1,4739.5
E20,FY2025,supplier_payments,Debit Order,outbound,20,457284.29
E20,FY2025,supplier_payments,EFT,outbound,101,2605286.15
E20,FY2025,supplier_payments,Internal Transfer,outbound,39,1184534.24
E20,FY2025,supplier_payments,RTC,outbound,68,1141813.69
E20,FY2025,supplier_payments,SWIFT,outbound,26,482531.67
E20,FY2025,tax,Debit Order,outbound,1,15573.34
E20,FY2025,tax,EFT,outbound,3,107043.54000000001
E20,FY2025,tax,RTC,outbound,2,66947.14
E20,FY2026,collections,Debit Order,inbound,15,359231.53
E20,FY2026,collections,EFT,inbound,83,2702301.91
E20,FY2026,collections,Internal Transfer,inbound,31,825177.72
E20,FY2026,collections,RTC,inbound,28,1413528.69
E20,FY2026,collections,SWIFT,inbound,24,451947.52
E20,FY2026,payroll,Internal Transfer,outbound,1,4680.83
E20,FY2026,supplier_payments,Debit Order,outbound,24,475343.21
E20,FY2026,supplier_payments,EFT,outbound,117,2600994.15
E20,FY2026,supplier_payments,Internal Transfer,outbound,46,1094584.05
E20,FY2026,supplier_payments,RTC,outbound,49,1156061.97
E20,FY2026,supplier_payments,SWIFT,outbound,32,750191.7200000001
E20,FY2026,tax,Debit Order,outbound,2,163432.49
E20,FY2026,tax,EFT,outbound,1,16747.39
E20,FY2026,tax,RTC,outbound,1,3418.91
E20,FY2026,tax,SWIFT,outbound,1,29169.5
