entity_id,fiscal_year,instrument_type,status,direction,tenor_days,commodity_or_contract_type,instrument_count,value_zar
E16,FY2025,letters_of_credit,active,export,120,chemicals,2,871773.3899999999
E16,FY2025,letters_of_credit,active,export,120,copper,1,411085.02
E16,FY2025,letters_of_credit,active,export,120,electronics,1,709569.04
E16,FY2025,letters_of_credit,active,export,120,gold,1,1551826.56
E16,FY2025,letters_of_credit,active,export,120,telecom_equipment,1,1851209.86
E16,FY2025,letters_of_credit,active,export,180,agri_produce,1,318078.76
E16,FY2025,letters_of_credit,active,export,180,electronics,1,2358728.01
E16,FY2025,letters_of_credit,active,export,180,gold,2,8773253.68
E16,FY2025,letters_of_credit,active,export,180,platinum_group_metals,1,278351.6
E16,FY2025,letters_of_credit,active,export,270,coal,1,568815.17
E16,FY2025,letters_of_credit,active,export,270,iron_ore,1,352262.67
E16,FY2025,letters_of_credit,active,export,365,manufactured_goods,1,2265967.84
E16,FY2025,letters_of_credit,active,import,30,agri_produce,1,208798.88
E16,FY2025,letters_of_credit,active,import,30,chemicals,2,6026181.93
E16,FY2025,letters_of_credit,active,import,30,consumer_goods,1,1907459.9
E16,FY2025,letters_of_credit,active,import,30,copper,1,1964536.08
E16,FY2025,letters_of_credit,active,import,30,electronics,2,4537165.04
E16,FY2025,letters_of_credit,active,import,30,manufactured_goods,1,858649.0
E16,FY2025,letters_of_credit,active,import,30,platinum_group_metals,2,1182470.88
E16,FY2025,letters_of_credit,active,import,30,telecom_equipment,3,5656338.96
E16,FY2025,letters_of_credit,active,import,60,chemicals,1,138094.32
E16,FY2025,letters_of_credit,active,import,60,coal,1,779780.0
E16,FY2025,letters_of_credit,active,import,60,copper,1,5976350.89
E16,FY2025,letters_of_credit,active,import,60,gold,2,1181557.48
E16,FY2025,letters_of_credit,active,import,60,iron_ore,2,10460356.33
E16,FY2025,letters_of_credit,active,import,60,pharmaceuticals,2,3487363.55
E16,FY2025,letters_of_credit,active,import,90,agri_produce,4,2685197.7
E16,FY2025,letters_of_credit,active,import,90,chemicals,2,2250050.69
E16,FY2025,letters_of_credit,active,import,90,coal,1,1326647.35
E16,FY2025,letters_of_credit,active,import,90,consumer_goods,4,4237003.46
E16,FY2025,letters_of_credit,active,import,90,copper,2,2920939.6
E16,FY2025,letters_of_credit,active,import,90,gold,2,2238355.49
E16,FY2025,letters_of_credit,active,import,90,iron_ore,1,477709.53
E16,FY2025,letters_of_credit,active,import,90,manufactured_goods,3,1243553.51
E16,FY2025,letters_of_credit,active,import,90,pharmaceuticals,1,241289.59
E16,FY2025,letters_of_credit,active,import,90,telecom_equipment,2,3275341.79
E16,FY2025,letters_of_credit,active,import,120,chemicals,2,4448532.63
E16,FY2025,letters_of_credit,active,import,120,consumer_goods,1,268757.75
E16,FY2025,letters_of_credit,active,import,120,electronics,3,1779818.6400000001
E16,FY2025,letters_of_credit,active,import,120,manufactured_goods,2,2360279.4299999997
E16,FY2025,letters_of_credit,active,import,120,pharmaceuticals,1,30255653.34
E16,FY2025,letters_of_credit,active,import,120,platinum_group_metals,1,11449168.16
E16,FY2025,letters_of_credit,active,import,180,chemicals,1,592694.45
E16,FY2025,letters_of_credit,active,import,180,consumer_goods,1,255392.11
E16,FY2025,letters_of_credit,active,import,180,copper,2,1169377.77
E16,FY2025,letters_of_credit,active,import,180,electronics,1,533011.36
E16,FY2025,letters_of_credit,active,import,180,manufactured_goods,3,15150566.38
E16,FY2025,letters_of_credit,active,import,180,platinum_group_metals,1,152808.01
E16,FY2025,letters_of_credit,active,import,270,chemicals,1,584461.46
E16,FY2025,letters_of_credit,active,import,270,consumer_goods,1,7172160.62
E16,FY2025,letters_of_credit,active,import,270,copper,1,282354.42
E16,FY2025,letters_of_credit,active,import,270,pharmaceuticals,1,22878938.66
E16,FY2025,letters_of_credit,active,import,365,pharmaceuticals,1,140870.74
E16,FY2025,letters_of_credit,active,import,365,platinum_group_metals,1,392633.73
E16,FY2025,letters_of_credit,expired,export,30,manufactured_goods,1,587496.2
E16,FY2025,letters_of_credit,expired,export,60,manufactured_goods,1,243569.97
E16,FY2025,letters_of_credit,expired,export,90,consumer_goods,1,1432328.15
E16,FY2025,letters_of_credit,expired,export,90,electronics,1,1129957.75
E16,FY2025,letters_of_credit,expired,export,120,agri_produce,1,481713.64
E16,FY2025,letters_of_credit,expired,export,120,electronics,1,1197368.32
E16,FY2025,letters_of_credit,expired,export,120,manufactured_goods,1,277062.2
E16,FY2025,letters_of_credit,expired,export,120,platinum_group_metals,1,926248.84
E16,FY2025,letters_of_credit,expired,export,180,telecom_equipment,1,1825657.51
E16,FY2025,letters_of_credit,expired,import,30,consumer_goods,1,386964.9
E16,FY2025,letters_of_credit,expired,import,30,gold,1,10574386.96
E16,FY2025,letters_of_credit,expired,import,60,agri_produce,1,1742963.04
E16,FY2025,letters_of_credit,expired,import,60,electronics,1,704125.31
E16,FY2025,letters_of_credit,expired,import,120,agri_produce,2,967733.1300000001
E16,FY2025,letters_of_credit,expired,import,120,gold,2,1054234.73
E16,FY2025,letters_of_credit,expired,import,180,manufactured_goods,1,933300.76
E16,FY2025,letters_of_credit,expired,import,180,pharmaceuticals,1,1060596.44
E16,FY2025,letters_of_credit,expired,import,270,coal,1,227993.7
E16,FY2025,letters_of_credit,expired,import,270,telecom_equipment,1,5719843.92
E16,FY2025,letters_of_credit,issued,export,30,agri_produce,1,1117447.01
E16,FY2025,letters_of_credit,issued,export,30,electronics,1,2455021.14
E16,FY2025,letters_of_credit,issued,export,30,iron_ore,2,3016016.99
E16,FY2025,letters_of_credit,issued,export,30,pharmaceuticals,1,1188643.93
E16,FY2025,letters_of_credit,issued,export,30,platinum_group_metals,1,261906.68
E16,FY2025,letters_of_credit,issued,export,60,electronics,1,1533867.08
E16,FY2025,letters_of_credit,issued,export,60,gold,1,2586685.08
E16,FY2025,letters_of_credit,issued,export,60,pharmaceuticals,1,978061.81
E16,FY2025,letters_of_credit,issued,export,60,telecom_equipment,1,633849.15
E16,FY2025,letters_of_credit,issued,export,90,electronics,1,1958856.86
E16,FY2025,letters_of_credit,issued,export,90,gold,1,546215.44
E16,FY2025,letters_of_credit,issued,export,90,pharmaceuticals,2,11312158.040000001
E16,FY2025,letters_of_credit,issued,export,120,coal,1,1098428.4
E16,FY2025,letters_of_credit,issued,export,120,consumer_goods,1,207313.94
E16,FY2025,letters_of_credit,issued,export,120,manufactured_goods,1,2249304.02
E16,FY2025,letters_of_credit,issued,export,180,copper,1,1777260.47
E16,FY2025,letters_of_credit,issued,export,270,electronics,1,242021.64
E16,FY2025,letters_of_credit,issued,export,270,pharmaceuticals,1,4472073.38
E16,FY2025,letters_of_credit,issued,export,365,consumer_goods,1,1903013.92
E16,FY2025,letters_of_credit,issued,import,30,coal,2,2638010.21
E16,FY2025,letters_of_credit,issued,import,30,consumer_goods,2,1709686.1
E16,FY2025,letters_of_credit,issued,import,30,copper,1,1994575.78
E16,FY2025,letters_of_credit,issued,import,30,iron_ore,1,4591793.44
E16,FY2025,letters_of_credit,issued,import,30,platinum_group_metals,1,3562085.52
E16,FY2025,letters_of_credit,issued,import,60,agri_produce,2,3777674.82
E16,FY2025,letters_of_credit,issued,import,60,chemicals,1,973457.29
E16,FY2025,letters_of_credit,issued,import,60,coal,1,2209565.13
E16,FY2025,letters_of_credit,issued,import,60,consumer_goods,3,779953.0700000001
E16,FY2025,letters_of_credit,issued,import,60,gold,1,3310752.14
E16,FY2025,letters_of_credit,issued,import,60,manufactured_goods,1,1983812.56
E16,FY2025,letters_of_credit,issued,import,60,platinum_group_metals,2,2145367.75
E16,FY2025,letters_of_credit,issued,import,60,telecom_equipment,1,2962614.56
E16,FY2025,letters_of_credit,issued,import,90,chemicals,1,371276.69
E16,FY2025,letters_of_credit,issued,import,90,electronics,2,4348787.71
E16,FY2025,letters_of_credit,issued,import,90,gold,1,894518.21
E16,FY2025,letters_of_credit,issued,import,90,iron_ore,1,1824538.46
E16,FY2025,letters_of_credit,issued,import,90,manufactured_goods,1,425297.28
E16,FY2025,letters_of_credit,issued,import,120,electronics,1,3010216.59
E16,FY2025,letters_of_credit,issued,import,120,manufactured_goods,1,1848176.72
E16,FY2025,letters_of_credit,issued,import,120,platinum_group_metals,1,2148164.59
E16,FY2025,letters_of_credit,issued,import,180,agri_produce,1,852243.95
E16,FY2025,letters_of_credit,issued,import,180,iron_ore,1,2319661.69
E16,FY2025,letters_of_credit,issued,import,180,pharmaceuticals,1,425342.14
E16,FY2025,letters_of_credit,issued,import,180,platinum_group_metals,1,1302489.64
E16,FY2025,letters_of_credit,issued,import,270,electronics,1,3508230.25
E16,FY2025,letters_of_credit,issued,import,365,agri_produce,1,552347.23
E16,FY2025,letters_of_credit,issued,import,365,manufactured_goods,1,2459600.08
E16,FY2025,letters_of_credit,settled,export,30,chemicals,2,4550393.54
E16,FY2025,letters_of_credit,settled,export,30,coal,2,830931.21
E16,FY2025,letters_of_credit,settled,export,30,consumer_goods,1,1355599.42
E16,FY2025,letters_of_credit,settled,export,30,copper,2,1133452.0
E16,FY2025,letters_of_credit,settled,export,30,electronics,1,645417.8
E16,FY2025,letters_of_credit,settled,export,30,pharmaceuticals,1,14423203.51
E16,FY2025,letters_of_credit,settled,export,30,telecom_equipment,3,2245922.8600000003
E16,FY2025,letters_of_credit,settled,export,60,chemicals,2,6182533.19
E16,FY2025,letters_of_credit,settled,export,60,copper,1,2162233.45
E16,FY2025,letters_of_credit,settled,export,60,electronics,2,493792.82
E16,FY2025,letters_of_credit,settled,export,60,gold,3,3985599.74
E16,FY2025,letters_of_credit,settled,export,60,iron_ore,1,5799700.72
E16,FY2025,letters_of_credit,settled,export,60,manufactured_goods,3,4629510.0
E16,FY2025,letters_of_credit,settled,export,60,pharmaceuticals,1,2654010.87
E16,FY2025,letters_of_credit,settled,export,60,platinum_group_metals,1,793043.0
E16,FY2025,letters_of_credit,settled,export,90,agri_produce,1,1143419.5
E16,FY2025,letters_of_credit,settled,export,90,coal,6,16158083.42
E16,FY2025,letters_of_credit,settled,export,90,consumer_goods,1,3494576.1
E16,FY2025,letters_of_credit,settled,export,90,electronics,1,621286.74
E16,FY2025,letters_of_credit,settled,export,90,platinum_group_metals,1,2485241.02
E16,FY2025,letters_of_credit,settled,export,120,agri_produce,2,477793.29000000004
E16,FY2025,letters_of_credit,settled,export,120,consumer_goods,1,445717.82
E16,FY2025,letters_of_credit,settled,export,120,copper,3,8148782.200000001
E16,FY2025,letters_of_credit,settled,export,120,electronics,1,4017996.85
E16,FY2025,letters_of_credit,settled,export,120,iron_ore,2,5275177.0600000005
E16,FY2025,letters_of_credit,settled,export,120,platinum_group_metals,1,955281.27
E16,FY2025,letters_of_credit,settled,export,120,telecom_equipment,2,2295731.58
E16,FY2025,letters_of_credit,settled,export,180,agri_produce,1,11791358.39
E16,FY2025,letters_of_credit,settled,export,180,chemicals,1,517008.03
E16,FY2025,letters_of_credit,settled,export,180,electronics,1,678684.92
E16,FY2025,letters_of_credit,settled,export,180,gold,2,1035788.54
E16,FY2025,letters_of_credit,settled,export,180,pharmaceuticals,1,167580.37
E16,FY2025,letters_of_credit,settled,export,180,platinum_group_metals,1,634321.91
E16,FY2025,letters_of_credit,settled,export,180,telecom_equipment,1,578920.92
E16,FY2025,letters_of_credit,settled,export,270,agri_produce,1,1898868.06
E16,FY2025,letters_of_credit,settled,export,270,chemicals,1,14574871.89
E16,FY2025,letters_of_credit,settled,export,270,coal,1,399393.65
E16,FY2025,letters_of_credit,settled,export,270,consumer_goods,1,420104.21
E16,FY2025,letters_of_credit,settled,export,270,copper,1,5731027.03
E16,FY2025,letters_of_credit,settled,export,270,electronics,1,174580.4
E16,FY2025,letters_of_credit,settled,export,270,pharmaceuticals,1,1225821.16
E16,FY2025,letters_of_credit,settled,export,365,chemicals,1,3682287.94
E16,FY2025,letters_of_credit,settled,import,30,coal,4,2813949.0
E16,FY2025,letters_of_credit,settled,import,30,consumer_goods,2,5342595.36
E16,FY2025,letters_of_credit,settled,import,30,gold,1,899951.89
E16,FY2025,letters_of_credit,settled,import,30,iron_ore,2,6161358.1
E16,FY2025,letters_of_credit,settled,import,30,pharmaceuticals,2,6629833.25
E16,FY2025,letters_of_credit,settled,import,30,platinum_group_metals,2,541357.6599999999
E16,FY2025,letters_of_credit,settled,import,30,telecom_equipment,2,1831847.2
E16,FY2025,letters_of_credit,settled,import,60,agri_produce,3,3239110.83
E16,FY2025,letters_of_credit,settled,import,60,chemicals,2,5136570.49
E16,FY2025,letters_of_credit,settled,import,60,coal,1,1572291.41
E16,FY2025,letters_of_credit,settled,import,60,copper,1,1142497.88
E16,FY2025,letters_of_credit,settled,import,60,electronics,1,1830156.54
E16,FY2025,letters_of_credit,settled,import,60,gold,1,3985479.81
E16,FY2025,letters_of_credit,settled,import,60,manufactured_goods,1,635319.97
E16,FY2025,letters_of_credit,settled,import,60,pharmaceuticals,1,1457158.55
E16,FY2025,letters_of_credit,settled,import,60,platinum_group_metals,1,13412464.56
E16,FY2025,letters_of_credit,settled,import,60,telecom_equipment,1,586872.3
E16,FY2025,letters_of_credit,settled,import,90,agri_produce,2,4231961.11
E16,FY2025,letters_of_credit,settled,import,90,coal,1,483936.88
E16,FY2025,letters_of_credit,settled,import,90,copper,3,2767528.76
E16,FY2025,letters_of_credit,settled,import,90,electronics,4,2595605.34
E16,FY2025,letters_of_credit,settled,import,90,gold,1,157324.21
E16,FY2025,letters_of_credit,settled,import,90,iron_ore,1,629799.5
E16,FY2025,letters_of_credit,settled,import,90,pharmaceuticals,1,1722983.02
E16,FY2025,letters_of_credit,settled,import,90,platinum_group_metals,1,2214482.28
E16,FY2025,letters_of_credit,settled,import,90,telecom_equipment,2,1511437.67
E16,FY2025,letters_of_credit,settled,import,120,agri_produce,1,374703.41
E16,FY2025,letters_of_credit,settled,import,120,chemicals,1,727339.1
E16,FY2025,letters_of_credit,settled,import,120,coal,1,2956362.65
E16,FY2025,letters_of_credit,settled,import,120,consumer_goods,1,793470.04
E16,FY2025,letters_of_credit,settled,import,120,copper,1,6519570.83
E16,FY2025,letters_of_credit,settled,import,120,electronics,1,754869.47
E16,FY2025,letters_of_credit,settled,import,120,gold,2,1042190.58
E16,FY2025,letters_of_credit,settled,import,120,pharmaceuticals,2,9749350.44
E16,FY2025,letters_of_credit,settled,import,120,platinum_group_metals,4,5778567.75
E16,FY2025,letters_of_credit,settled,import,120,telecom_equipment,1,1112402.42
E16,FY2025,letters_of_credit,settled,import,180,coal,1,3301309.29
E16,FY2025,letters_of_credit,settled,import,180,copper,1,812198.78
E16,FY2025,letters_of_credit,settled,import,180,electronics,1,539554.35
E16,FY2025,letters_of_credit,settled,import,180,platinum_group_metals,1,987006.81
E16,FY2025,letters_of_credit,settled,import,180,telecom_equipment,1,1331132.91
E16,FY2025,letters_of_credit,settled,import,270,chemicals,2,702719.3
E16,FY2025,letters_of_credit,settled,import,270,manufactured_goods,1,3656380.68
E16,FY2025,letters_of_credit,settled,import,270,platinum_group_metals,1,209421.54
E16,FY2025,letters_of_credit,settled,import,365,electronics,2,3699244.95
E16,FY2025,letters_of_credit,settled,import,365,iron_ore,1,4674657.45
E16,FY2026,export_collections,active,export,30,agri_produce,1,5117911.63
E16,FY2026,export_collections,active,export,30,gold,1,275041.15
E16,FY2026,export_collections,active,export,30,platinum_group_metals,1,481021.79
E16,FY2026,export_collections,active,export,60,chemicals,1,2086943.81
E16,FY2026,export_collections,active,export,60,consumer_goods,1,774607.45
E16,FY2026,export_collections,active,export,60,telecom_equipment,1,338628.64
E16,FY2026,export_collections,active,export,90,coal,1,257102.18
E16,FY2026,export_collections,active,export,90,electronics,1,293309.06
E16,FY2026,export_collections,active,export,90,gold,1,3185297.88
E16,FY2026,export_collections,active,export,90,manufactured_goods,1,824992.5
E16,FY2026,export_collections,active,export,120,agri_produce,2,1585659.7
E16,FY2026,export_collections,active,export,120,electronics,1,1587023.8
E16,FY2026,export_collections,active,export,120,iron_ore,2,1375608.1400000001
E16,FY2026,export_collections,active,export,120,manufactured_goods,1,1418073.52
E16,FY2026,export_collections,active,export,120,platinum_group_metals,1,1772697.66
E16,FY2026,export_collections,active,export,180,copper,1,508858.35
E16,FY2026,export_collections,active,export,180,pharmaceuticals,1,474152.06
E16,FY2026,export_collections,active,export,270,platinum_group_metals,1,653511.02
E16,FY2026,export_collections,active,export,365,chemicals,1,1051304.2
E16,FY2026,export_collections,active,import,30,coal,1,1075719.71
E16,FY2026,export_collections,active,import,30,consumer_goods,1,2438944.21
E16,FY2026,export_collections,active,import,30,copper,1,5798213.96
E16,FY2026,export_collections,active,import,30,electronics,2,1614067.18
E16,FY2026,export_collections,active,import,30,gold,2,625133.36
E16,FY2026,export_collections,active,import,30,pharmaceuticals,2,7517568.15
E16,FY2026,export_collections,active,import,30,platinum_group_metals,1,543156.85
E16,FY2026,export_collections,active,import,60,agri_produce,1,1490283.75
E16,FY2026,export_collections,active,import,60,coal,2,960792.45
E16,FY2026,export_collections,active,import,60,consumer_goods,1,112405.67
E16,FY2026,export_collections,active,import,60,manufactured_goods,3,6939262.99
E16,FY2026,export_collections,active,import,60,platinum_group_metals,1,755362.06
E16,FY2026,export_collections,active,import,60,telecom_equipment,1,1387425.86
E16,FY2026,export_collections,active,import,90,coal,1,151502.37
E16,FY2026,export_collections,active,import,90,consumer_goods,1,494501.03
E16,FY2026,export_collections,active,import,90,copper,1,11026101.3
E16,FY2026,export_collections,active,import,90,electronics,1,586667.38
E16,FY2026,export_collections,active,import,90,telecom_equipment,1,1380499.64
E16,FY2026,export_collections,active,import,120,agri_produce,1,872190.3
E16,FY2026,export_collections,active,import,120,consumer_goods,2,3530444.26
E16,FY2026,export_collections,active,import,120,copper,1,13030016.73
E16,FY2026,export_collections,active,import,120,manufactured_goods,2,9651431.48
E16,FY2026,export_collections,active,import,180,agri_produce,1,1081957.25
E16,FY2026,export_collections,active,import,180,chemicals,1,1902902.52
E16,FY2026,export_collections,active,import,180,electronics,1,1215594.58
E16,FY2026,export_collections,active,import,180,platinum_group_metals,1,3174703.67
E16,FY2026,export_collections,active,import,270,consumer_goods,1,365324.85
E16,FY2026,export_collections,active,import,365,copper,1,330828.74
E16,FY2026,export_collections,expired,export,30,gold,1,5692386.89
E16,FY2026,export_collections,expired,export,90,agri_produce,1,356289.35
E16,FY2026,export_collections,expired,export,90,platinum_group_metals,1,142389.33
E16,FY2026,export_collections,expired,export,365,platinum_group_metals,1,440407.02
E16,FY2026,export_collections,expired,import,30,agri_produce,1,2273223.32
E16,FY2026,export_collections,expired,import,30,iron_ore,1,165058.3
E16,FY2026,export_collections,expired,import,30,pharmaceuticals,1,1813674.02
E16,FY2026,export_collections,expired,import,30,platinum_group_metals,1,10858580.46
E16,FY2026,export_collections,expired,import,30,telecom_equipment,1,1525550.42
E16,FY2026,export_collections,expired,import,60,gold,1,2045964.78
E16,FY2026,export_collections,expired,import,90,coal,1,703998.26
E16,FY2026,export_collections,expired,import,90,iron_ore,1,513472.9
E16,FY2026,export_collections,expired,import,90,platinum_group_metals,1,239838.84
E16,FY2026,export_collections,expired,import,270,manufactured_goods,1,1149079.56
E16,FY2026,export_collections,issued,export,60,chemicals,1,1833547.78
E16,FY2026,export_collections,issued,export,90,chemicals,2,1437573.6600000001
E16,FY2026,export_collections,issued,export,90,copper,1,576507.84
E16,FY2026,export_collections,issued,export,90,gold,1,1243549.88
E16,FY2026,export_collections,issued,export,120,iron_ore,1,3301451.72
E16,FY2026,export_collections,issued,export,180,electronics,1,365106.18
E16,FY2026,export_collections,issued,export,180,platinum_group_metals,1,2848667.61
E16,FY2026,export_collections,issued,export,270,agri_produce,1,723468.21
E16,FY2026,export_collections,issued,import,30,consumer_goods,1,1829346.25
E16,FY2026,export_collections,issued,import,30,manufactured_goods,1,1068092.1
E16,FY2026,export_collections,issued,import,60,agri_produce,1,1056766.02
E16,FY2026,export_collections,issued,import,60,platinum_group_metals,1,1858475.35
E16,FY2026,export_collections,issued,import,90,agri_produce,1,62256.46
E16,FY2026,export_collections,issued,import,90,coal,1,312399.42
E16,FY2026,export_collections,issued,import,90,pharmaceuticals,1,283505.06
E16,FY2026,export_collections,issued,import,90,telecom_equipment,1,64307.26
E16,FY2026,export_collections,issued,import,180,coal,1,595769.86
E16,FY2026,export_collections,issued,import,180,gold,1,426077.42
E16,FY2026,export_collections,issued,import,180,pharmaceuticals,1,836707.13
E16,FY2026,export_collections,issued,import,270,pharmaceuticals,1,1203401.04
E16,FY2026,export_collections,settled,export,30,agri_produce,1,298788.04
E16,FY2026,export_collections,settled,export,30,coal,1,1809392.02
E16,FY2026,export_collections,settled,export,30,copper,1,3729148.52
E16,FY2026,export_collections,settled,export,30,iron_ore,1,1919018.87
E16,FY2026,export_collections,settled,export,30,pharmaceuticals,1,2074300.57
E16,FY2026,export_collections,settled,export,30,platinum_group_metals,1,451108.38
E16,FY2026,export_collections,settled,export,60,coal,1,592890.72
E16,FY2026,export_collections,settled,export,60,consumer_goods,2,7117802.83
E16,FY2026,export_collections,settled,export,60,copper,1,331592.42
E16,FY2026,export_collections,settled,export,60,electronics,1,317316.43
E16,FY2026,export_collections,settled,export,60,gold,1,463073.08
E16,FY2026,export_collections,settled,export,60,iron_ore,2,4825991.17
E16,FY2026,export_collections,settled,export,60,pharmaceuticals,2,2205953.09
E16,FY2026,export_collections,settled,export,60,platinum_group_metals,1,1966809.65
E16,FY2026,export_collections,settled,export,60,telecom_equipment,2,1415753.6400000001
E16,FY2026,export_collections,settled,export,90,coal,2,3723765.01
E16,FY2026,export_collections,settled,export,90,consumer_goods,2,746928.85
E16,FY2026,export_collections,settled,export,90,copper,1,286281.32
E16,FY2026,export_collections,settled,export,90,electronics,1,82630.57
E16,FY2026,export_collections,settled,export,90,gold,2,8863947.0
E16,FY2026,export_collections,settled,export,90,manufactured_goods,3,5756521.47
E16,FY2026,export_collections,settled,export,90,pharmaceuticals,1,652787.62
E16,FY2026,export_collections,settled,export,90,telecom_equipment,1,1024157.16
E16,FY2026,export_collections,settled,export,120,coal,1,622926.68
E16,FY2026,export_collections,settled,export,120,consumer_goods,1,3262709.71
E16,FY2026,export_collections,settled,export,120,copper,1,2327102.28
E16,FY2026,export_collections,settled,export,120,electronics,1,807165.91
E16,FY2026,export_collections,settled,export,120,iron_ore,2,268356.9
E16,FY2026,export_collections,settled,export,120,pharmaceuticals,1,1373046.99
E16,FY2026,export_collections,settled,export,120,platinum_group_metals,1,962549.79
E16,FY2026,export_collections,settled,export,120,telecom_equipment,1,387651.65
E16,FY2026,export_collections,settled,export,180,coal,1,1699455.47
E16,FY2026,export_collections,settled,export,180,electronics,1,686531.38
E16,FY2026,export_collections,settled,export,180,iron_ore,1,506508.01
E16,FY2026,export_collections,settled,export,270,telecom_equipment,1,4447223.46
E16,FY2026,export_collections,settled,export,365,chemicals,1,4085444.89
E16,FY2026,export_collections,settled,export,365,consumer_goods,1,1365157.6
E16,FY2026,export_collections,settled,import,30,chemicals,1,1542705.52
E16,FY2026,export_collections,settled,import,30,coal,1,959573.05
E16,FY2026,export_collections,settled,import,30,copper,1,595164.83
E16,FY2026,export_collections,settled,import,30,electronics,1,3431995.34
E16,FY2026,export_collections,settled,import,30,manufactured_goods,1,218375.42
E16,FY2026,export_collections,settled,import,30,pharmaceuticals,1,1468345.1
E16,FY2026,export_collections,settled,import,60,chemicals,2,3655694.0599999996
E16,FY2026,export_collections,settled,import,60,consumer_goods,1,5055298.19
E16,FY2026,export_collections,settled,import,60,pharmaceuticals,1,4515810.29
E16,FY2026,export_collections,settled,import,60,platinum_group_metals,2,1764255.38
E16,FY2026,export_collections,settled,import,90,agri_produce,1,5674263.96
E16,FY2026,export_collections,settled,import,90,chemicals,1,12764420.32
E16,FY2026,export_collections,settled,import,90,coal,1,9621794.22
E16,FY2026,export_collections,settled,import,90,consumer_goods,1,480677.25
E16,FY2026,export_collections,settled,import,90,copper,1,3206309.52
E16,FY2026,export_collections,settled,import,90,electronics,1,2743897.66
E16,FY2026,export_collections,settled,import,90,pharmaceuticals,1,251703.49
E16,FY2026,export_collections,settled,import,90,platinum_group_metals,2,1932556.0
E16,FY2026,export_collections,settled,import,120,manufactured_goods,2,2202774.07
E16,FY2026,export_collections,settled,import,120,pharmaceuticals,1,8338288.64
E16,FY2026,export_collections,settled,import,120,telecom_equipment,1,1025139.12
E16,FY2026,export_collections,settled,import,180,agri_produce,1,4079406.07
E16,FY2026,export_collections,settled,import,180,chemicals,1,705715.47
E16,FY2026,export_collections,settled,import,180,coal,1,2114763.52
E16,FY2026,export_collections,settled,import,180,consumer_goods,1,1305539.39
E16,FY2026,export_collections,settled,import,180,gold,1,9157488.91
E16,FY2026,export_collections,settled,import,270,electronics,1,77212.23
E16,FY2026,export_collections,settled,import,365,agri_produce,1,449376.23
E16,FY2026,export_collections,settled,import,365,consumer_goods,1,225632.45
E16,FY2026,export_collections,settled,import,365,copper,1,741101.84
E16,FY2026,export_collections,settled,import,365,telecom_equipment,1,695868.74
E16,FY2026,guarantees,active,export,30,advance_payment_guarantee,4,5041842.81
E16,FY2026,guarantees,active,export,30,bid_bond,6,11307658.84
E16,FY2026,guarantees,active,export,30,performance_guarantee,5,5343371.94
E16,FY2026,guarantees,active,export,60,advance_payment_guarantee,7,8387072.22
E16,FY2026,guarantees,active,export,60,bid_bond,4,3363965.91
E16,FY2026,guarantees,active,export,60,performance_guarantee,4,10829139.68
E16,FY2026,guarantees,active,export,90,advance_payment_guarantee,11,11106593.77
E16,FY2026,guarantees,active,export,90,bid_bond,4,4833495.57
E16,FY2026,guarantees,active,export,90,performance_guarantee,3,6812686.199999999
E16,FY2026,guarantees,active,export,120,advance_payment_guarantee,1,1578109.33
E16,FY2026,guarantees,active,export,120,performance_guarantee,1,465320.7
E16,FY2026,guarantees,active,export,180,advance_payment_guarantee,1,413055.03
E16,FY2026,guarantees,active,export,180,bid_bond,1,4657534.28
E16,FY2026,guarantees,active,export,270,advance_payment_guarantee,1,6457786.43
E16,FY2026,guarantees,active,export,270,bid_bond,1,1189773.22
E16,FY2026,guarantees,active,import,30,advance_payment_guarantee,1,558560.22
E16,FY2026,guarantees,active,import,30,bid_bond,8,10843622.45
E16,FY2026,guarantees,active,import,30,performance_guarantee,1,2085869.8
E16,FY2026,guarantees,active,import,60,advance_payment_guarantee,5,6185078.220000001
E16,FY2026,guarantees,active,import,60,bid_bond,3,2192033.11
E16,FY2026,guarantees,active,import,60,performance_guarantee,5,1973512.69
E16,FY2026,guarantees,active,import,90,advance_payment_guarantee,6,31871577.35
E16,FY2026,guarantees,active,import,90,bid_bond,4,7377139.87
E16,FY2026,guarantees,active,import,90,performance_guarantee,2,1471644.38
E16,FY2026,guarantees,active,import,120,advance_payment_guarantee,2,3966679.7700000005
E16,FY2026,guarantees,active,import,120,bid_bond,4,14292392.93
E16,FY2026,guarantees,active,import,120,performance_guarantee,1,520636.49
E16,FY2026,guarantees,active,import,180,advance_payment_guarantee,3,18012656.09
E16,FY2026,guarantees,active,import,180,performance_guarantee,4,4384718.05
E16,FY2026,guarantees,active,import,270,advance_payment_guarantee,3,4614739.7
E16,FY2026,guarantees,active,import,270,bid_bond,2,2756386.1100000003
E16,FY2026,guarantees,active,import,270,performance_guarantee,1,6279016.87
E16,FY2026,guarantees,active,import,365,bid_bond,1,1169910.26
E16,FY2026,guarantees,active,import,365,performance_guarantee,1,1053533.02
E16,FY2026,guarantees,expired,export,30,advance_payment_guarantee,1,2434466.58
E16,FY2026,guarantees,expired,export,30,performance_guarantee,2,1741090.39
E16,FY2026,guarantees,expired,export,60,advance_payment_guarantee,1,2502151.33
E16,FY2026,guarantees,expired,export,60,bid_bond,2,317685.91
E16,FY2026,guarantees,expired,export,60,performance_guarantee,1,1437236.29
