entity_id,fiscal_year,corridor_type,currency_pair,direction,txn_count,value_zar
E15,FY2025,other,CNY/ZAR,inbound,49,24191650.36
E15,FY2025,other,CNY/ZAR,outbound,38,10738099.28
E15,FY2025,other,EUR/ZAR,inbound,35,27429035.11
E15,FY2025,other,EUR/ZAR,outbound,35,13604956.67
E15,FY2025,other,GBP/ZAR,inbound,33,21074381.98
E15,FY2025,other,GBP/ZAR,outbound,51,22443367.84
E15,FY2025,other,USD/ZAR,inbound,46,31363095.48
E15,FY2025,other,USD/ZAR,outbound,42,21425252.32
E15,FY2025,trade,AED/ZAR,inbound,162,82763694.35
E15,FY2025,trade,AED/ZAR,outbound,202,89772649.98
E15,FY2025,trade,CNY/ZAR,inbound,189,98052664.49
E15,FY2025,trade,CNY/ZAR,outbound,191,99015208.33
E15,FY2025,trade,EUR/ZAR,inbound,159,70476211.99
E15,FY2025,trade,EUR/ZAR,outbound,181,86901810.49
E15,FY2025,trade,GBP/ZAR,inbound,170,80327461.6
E15,FY2025,trade,GBP/ZAR,outbound,164,84056918.6
E15,FY2025,trade,USD/ZAR,inbound,182,104931404.66
E15,FY2025,trade,USD/ZAR,outbound,180,84814358.35
E15,FY2026,intercompany,AED/ZAR,inbound,168,74757237.1
E15,FY2026,intercompany,AED/ZAR,outbound,187,106906368.58
E15,FY2026,intercompany,CNY/ZAR,inbound,177,79798737.19
E15,FY2026,intercompany,CNY/ZAR,outbound,185,109355048.17
E15,FY2026,intercompany,EUR/ZAR,inbound,182,107329430.46000001
E15,FY2026,intercompany,EUR/ZAR,outbound,164,75287507.02
E15,FY2026,intercompany,GBP/ZAR,inbound,178,100319209.17999999
E15,FY2026,intercompany,GBP/ZAR,outbound,189,96756549.13
E15,FY2026,intercompany,USD/ZAR,inbound,176,93964568.29
E15,FY2026,intercompany,USD/ZAR,outbound,187,98930852.66
E15,FY2026,other,AED/ZAR,inbound,44,18781205.47
E15,FY2026,other,AED/ZAR,outbound,46,28356665.37
E15,FY2026,other,CNY/ZAR,inbound,32,12079472.8
E15,FY2026,other,CNY/ZAR,outbound,41,25397833.599999998
E15,FY2026,other,EUR/ZAR,inbound,40,18955320.31
E15,FY2026,other,EUR/ZAR,outbound,45,28875864.09
E15,FY2026,other,GBP/ZAR,inbound,41,17072780.25
E15,FY2026,other,GBP/ZAR,outbound,40,12472909.57
E15,FY2026,other,USD/ZAR,inbound,29,18382719.28
E15,FY2026,other,USD/ZAR,outbound,38,21175786.509999998
E15,FY2026,trade,AED/ZAR,inbound,171,80172580.06
E15,FY2026,trade,AED/ZAR,outbound,194,92310619.32000001
E15,FY2026,trade,CNY/ZAR,inbound,174,91497576.88
E15,FY2026,trade,CNY/ZAR,outbound,170,94615498.04
E15,FY2026,trade,EUR/ZAR,inbound,182,91953296.24
E15,FY2026,trade,EUR/ZAR,outbound,193,96990465.73
E15,FY2026,trade,GBP/ZAR,inbound,155,80091813.0
E15,FY2026,trade,GBP/ZAR,outbound,172,107704201.47
E15,FY2026,trade,USD/ZAR,inbound,166,75478204.07
E15,FY2026,trade,USD/ZAR,outbound,164,97588508.9
E16,FY2024,intercompany,AED/ZAR,inbound,444,274819067.21
E16,FY2024,intercompany,AED/ZAR,outbound,479,307738655.32
E16,FY2024,intercompany,CNY/ZAR,inbound,442,256240613.69
E16,FY2024,intercompany,CNY/ZAR,outbound,512,308530700.1
E16,FY2024,intercompany,EUR/ZAR,inbound,425,301609557.0
E16,FY2024,intercompany,EUR/ZAR,outbound,485,288590180.21999997
E16,FY2024,intercompany,GBP/ZAR,inbound,435,285226160.2
E16,FY2024,intercompany,GBP/ZAR,outbound,517,317228305.07
E16,FY2024,intercompany,USD/ZAR,inbound,479,274048499.35
E16,FY2024,intercompany,USD/ZAR,outbound,482,327526231.56
E16,FY2024,other,AED/ZAR,inbound,108,80985169.48
E16,FY2024,other,AED/ZAR,outbound,113,75828033.56
E16,FY2024,other,CNY/ZAR,inbound,93,58203832.01
E16,FY2024,other,CNY/ZAR,outbound,117,89554099.52
E16,FY2024,other,EUR/ZAR,inbound,97,52805690.74
E16,FY2024,other,EUR/ZAR,outbound,119,66582399.870000005
E16,FY2024,other,GBP/ZAR,inbound,89,46724117.82
E16,FY2024,other,GBP/ZAR,outbound,97,44545463.57
E16,FY2024,other,USD/ZAR,inbound,94,61936709.7
E16,FY2024,other,USD/ZAR,outbound,113,57853780.7
E16,FY2024,trade,AED/ZAR,inbound,436,257555517.7
E16,FY2024,trade,AED/ZAR,outbound,515,322057454.94
E16,FY2024,trade,CNY/ZAR,inbound,411,324586536.73
E16,FY2024,trade,CNY/ZAR,outbound,494,287161475.92
E16,FY2024,trade,EUR/ZAR,inbound,484,288163545.28000003
E16,FY2024,trade,EUR/ZAR,outbound,467,278230648.89
E16,FY2024,trade,GBP/ZAR,inbound,438,248766976.26
E16,FY2024,trade,GBP/ZAR,outbound,491,314112789.65
E16,FY2024,trade,USD/ZAR,inbound,447,264784436.28
E16,FY2024,trade,USD/ZAR,outbound,485,275341780.2
E16,FY2025,intercompany,AED/ZAR,inbound,442,225774750.24
E16,FY2025,intercompany,AED/ZAR,outbound,521,336352713.53000003
E16,FY2025,intercompany,CNY/ZAR,inbound,467,305258900.6
E16,FY2025,intercompany,CNY/ZAR,outbound,514,290197244.46999997
E16,FY2025,intercompany,EUR/ZAR,inbound,448,250378383.9
E16,FY2025,intercompany,EUR/ZAR,outbound,541,350872462.27
E16,FY2025,intercompany,GBP/ZAR,inbound,466,260093222.59
E16,FY2025,intercompany,GBP/ZAR,outbound,491,307265811.31
E16,FY2025,intercompany,USD/ZAR,inbound,479,303889400.24
E16,FY2025,intercompany,USD/ZAR,outbound,526,353785145.63
E16,FY2025,other,AED/ZAR,inbound,108,60085047.56
E16,FY2025,other,AED/ZAR,outbound,119,73260780.52
E16,FY2025,other,CNY/ZAR,inbound,104,52337214.56
E16,FY2025,other,CNY/ZAR,outbound,115,55884967.0
E16,FY2025,other,EUR/ZAR,inbound,112,78327273.7
E16,FY2025,other,EUR/ZAR,outbound,106,98875893.24
E16,FY2025,other,GBP/ZAR,inbound,107,52364788.69
E16,FY2025,other,GBP/ZAR,outbound,107,69203580.86
E16,FY2025,other,USD/ZAR,inbound,125,67453455.03
E16,FY2025,other,USD/ZAR,outbound,112,82495135.71
E16,FY2025,trade,AED/ZAR,inbound,400,195191399.6
E16,FY2025,trade,AED/ZAR,outbound,548,339697836.95
E16,FY2025,trade,CNY/ZAR,inbound,454,291008195.31
E16,FY2025,trade,CNY/ZAR,outbound,494,284831744.41
E16,FY2025,trade,EUR/ZAR,inbound,475,320581805.12
E16,FY2025,trade,EUR/ZAR,outbound,510,309422502.58
E16,FY2025,trade,GBP/ZAR,inbound,435,246445177.72
E16,FY2025,trade,GBP/ZAR,outbound,556,332868472.89
E16,FY2025,trade,USD/ZAR,inbound,484,303932287.97
E16,FY2025,trade,USD/ZAR,outbound,511,371435193.97
E16,FY2026,intercompany,AED/ZAR,inbound,474,270626153.49
E16,FY2026,intercompany,AED/ZAR,outbound,487,299731226.67
E16,FY2026,intercompany,CNY/ZAR,inbound,481,264135094.75
E16,FY2026,intercompany,CNY/ZAR,outbound,487,322560330.12
E16,FY2026,intercompany,EUR/ZAR,inbound,422,245770669.31
E16,FY2026,intercompany,EUR/ZAR,outbound,482,305235444.34
E16,FY2026,intercompany,GBP/ZAR,inbound,444,273993733.81
E16,FY2026,intercompany,GBP/ZAR,outbound,471,252186450.98
E16,FY2026,intercompany,USD/ZAR,inbound,464,297870230.29
E16,FY2026,intercompany,USD/ZAR,outbound,466,233579365.58
E16,FY2026,other,AED/ZAR,inbound,112,52917728.03
E16,FY2026,other,AED/ZAR,outbound,109,59166459.2
E16,FY2026,other,CNY/ZAR,inbound,119,67205305.16
E16,FY2026,other,CNY/ZAR,outbound,102,66541145.99
E16,FY2026,other,EUR/ZAR,inbound,109,66812555.51
E16,FY2026,other,EUR/ZAR,outbound,121,68031835.98
E16,FY2026,other,GBP/ZAR,inbound,100,69151623.47
E16,FY2026,other,GBP/ZAR,outbound,108,72493975.94
E16,FY2026,other,USD/ZAR,inbound,103,82159345.75
E16,FY2026,other,USD/ZAR,outbound,111,65480452.16
E16,FY2026,trade,AED/ZAR,inbound,447,251230445.93
E16,FY2026,trade,AED/ZAR,outbound,505,257100769.4
E16,FY2026,trade,CNY/ZAR,inbound,415,252245452.07999998
E16,FY2026,trade,CNY/ZAR,outbound,501,319584994.33
E16,FY2026,trade,EUR/ZAR,inbound,461,254629796.8
E16,FY2026,trade,EUR/ZAR,outbound,502,321195497.83
E16,FY2026,trade,GBP/ZAR,inbound,452,284180288.54
E16,FY2026,trade,GBP/ZAR,outbound,491,309431566.02
E16,FY2026,trade,USD/ZAR,inbound,452,235539210.72
E16,FY2026,trade,USD/ZAR,outbound,494,288859032.1
E17,FY2024,intercompany,AED/ZAR,inbound,245,145361769.18
E17,FY2024,intercompany,AED/ZAR,outbound,269,160049764.35
E17,FY2024,intercompany,CNY/ZAR,inbound,257,121294017.85
E17,FY2024,intercompany,CNY/ZAR,outbound,239,119563199.73
E17,FY2024,intercompany,EUR/ZAR,inbound,206,115064737.37
E17,FY2024,intercompany,EUR/ZAR,outbound,248,141367514.49
E17,FY2024,intercompany,GBP/ZAR,inbound,222,109393836.71
E17,FY2024,intercompany,GBP/ZAR,outbound,273,116650600.42
E17,FY2024,intercompany,USD/ZAR,inbound,249,132499680.02
E17,FY2024,intercompany,USD/ZAR,outbound,259,158423331.45
E17,FY2024,other,AED/ZAR,inbound,56,35059252.22
E17,FY2024,other,AED/ZAR,outbound,58,35081893.81
E17,FY2024,other,CNY/ZAR,inbound,53,25861138.29
E17,FY2024,other,CNY/ZAR,outbound,58,27496879.38
E17,FY2024,other,EUR/ZAR,inbound,48,41336168.19
E17,FY2024,other,EUR/ZAR,outbound,57,25674436.060000002
E17,FY2024,other,GBP/ZAR,inbound,63,43235413.82
E17,FY2024,other,GBP/ZAR,outbound,72,25742207.86
E17,FY2024,other,USD/ZAR,inbound,52,34586227.32
E17,FY2024,other,USD/ZAR,outbound,59,27934621.73
E17,FY2024,trade,AED/ZAR,inbound,259,160913156.14000002
E17,FY2024,trade,AED/ZAR,outbound,266,171303956.05
E17,FY2024,trade,CNY/ZAR,inbound,215,128467251.84
E17,FY2024,trade,CNY/ZAR,outbound,262,145241132.03
E17,FY2024,trade,EUR/ZAR,inbound,235,133649322.89999999
E17,FY2024,trade,EUR/ZAR,outbound,229,124291188.62
E17,FY2024,trade,GBP/ZAR,inbound,250,126247761.15
E17,FY2024,trade,GBP/ZAR,outbound,275,153980652.34
E17,FY2024,trade,USD/ZAR,inbound,255,122771694.63
E17,FY2024,trade,USD/ZAR,outbound,271,112759979.16
E17,FY2025,intercompany,AED/ZAR,inbound,253,123506024.58
E17,FY2025,intercompany,AED/ZAR,outbound,269,128433720.0
E17,FY2025,intercompany,CNY/ZAR,inbound,228,111689522.42
E17,FY2025,intercompany,CNY/ZAR,outbound,275,171016926.12
E17,FY2025,intercompany,EUR/ZAR,inbound,218,112524586.39
E17,FY2025,intercompany,EUR/ZAR,outbound,267,125435972.71000001
E17,FY2025,intercompany,GBP/ZAR,inbound,256,154027954.83
E17,FY2025,intercompany,GBP/ZAR,outbound,283,120968764.84
E17,FY2025,intercompany,USD/ZAR,inbound,238,120066560.15
E17,FY2025,intercompany,USD/ZAR,outbound,247,115756189.77
E17,FY2025,other,AED/ZAR,inbound,60,33125705.23
E17,FY2025,other,AED/ZAR,outbound,69,33917790.99
E17,FY2025,other,CNY/ZAR,inbound,68,29624308.6
E17,FY2025,other,CNY/ZAR,outbound,53,23109152.7
E17,FY2025,other,EUR/ZAR,inbound,51,26948366.82
E17,FY2025,other,EUR/ZAR,outbound,53,23107645.14
E17,FY2025,other,GBP/ZAR,inbound,49,29429220.81
E17,FY2025,other,GBP/ZAR,outbound,62,32772911.35
E17,FY2025,other,USD/ZAR,inbound,44,56895074.39
E17,FY2025,other,USD/ZAR,outbound,63,28387051.82
E17,FY2025,trade,AED/ZAR,inbound,230,137153685.02
E17,FY2025,trade,AED/ZAR,outbound,265,152031404.64
E17,FY2025,trade,CNY/ZAR,inbound,233,157220108.35
E17,FY2025,trade,CNY/ZAR,outbound,270,156706021.42
E17,FY2025,trade,EUR/ZAR,inbound,280,163237812.72
E17,FY2025,trade,EUR/ZAR,outbound,279,150651382.51
E17,FY2025,trade,GBP/ZAR,inbound,255,147495870.07
E17,FY2025,trade,GBP/ZAR,outbound,263,127095510.34
E17,FY2025,trade,USD/ZAR,inbound,251,137932152.22
E17,FY2025,trade,USD/ZAR,outbound,282,137214973.83
E17,FY2026,intercompany,AED/ZAR,inbound,232,120280268.4
E17,FY2026,intercompany,AED/ZAR,outbound,274,126604453.84
E17,FY2026,intercompany,CNY/ZAR,inbound,256,134602775.08
E17,FY2026,intercompany,CNY/ZAR,outbound,249,132459552.49
E17,FY2026,intercompany,EUR/ZAR,inbound,266,131823446.72
E17,FY2026,intercompany,EUR/ZAR,outbound,262,141576068.56
E17,FY2026,intercompany,GBP/ZAR,inbound,212,123992472.59
E17,FY2026,intercompany,GBP/ZAR,outbound,296,161300528.7
E17,FY2026,intercompany,USD/ZAR,inbound,225,129022966.91
E17,FY2026,intercompany,USD/ZAR,outbound,246,145678572.99
E17,FY2026,other,AED/ZAR,inbound,63,36413889.050000004
E17,FY2026,other,AED/ZAR,outbound,81,39550892.18
E17,FY2026,other,CNY/ZAR,inbound,49,18971867.41
E17,FY2026,other,CNY/ZAR,outbound,44,19298670.86
E17,FY2026,other,EUR/ZAR,inbound,58,23304440.86
E17,FY2026,other,EUR/ZAR,outbound,57,29702951.37
E17,FY2026,other,GBP/ZAR,inbound,50,28792332.650000002
E17,FY2026,other,GBP/ZAR,outbound,70,32460349.88
E17,FY2026,other,USD/ZAR,inbound,45,21218669.02
E17,FY2026,other,USD/ZAR,outbound,62,35305885.7
E17,FY2026,trade,AED/ZAR,inbound,233,110247965.11
E17,FY2026,trade,AED/ZAR,outbound,270,135607398.74
E17,FY2026,trade,CNY/ZAR,inbound,238,116200910.44
E17,FY2026,trade,CNY/ZAR,outbound,250,130521478.67
E17,FY2026,trade,EUR/ZAR,inbound,251,138709179.42
E17,FY2026,trade,EUR/ZAR,outbound,260,130567334.98
E17,FY2026,trade,GBP/ZAR,inbound,229,102844433.83
E17,FY2026,trade,GBP/ZAR,outbound,252,129995856.89
E17,FY2026,trade,USD/ZAR,inbound,233,161347957.09
E17,FY2026,trade,USD/ZAR,outbound,230,122331233.05
E18,FY2024,intercompany,AED/ZAR,inbound,121,51183129.44
E18,FY2024,intercompany,AED/ZAR,outbound,152,93034648.13
E18,FY2024,intercompany,CNY/ZAR,inbound,152,81865816.98
E18,FY2024,intercompany,CNY/ZAR,outbound,162,85536566.92
E18,FY2024,intercompany,EUR/ZAR,inbound,126,63064447.86
E18,FY2024,intercompany,EUR/ZAR,outbound,161,81778237.12
E18,FY2024,intercompany,GBP/ZAR,inbound,163,88028322.95
E18,FY2024,intercompany,GBP/ZAR,outbound,163,79424831.91
E18,FY2024,intercompany,USD/ZAR,inbound,126,67691078.25
E18,FY2024,intercompany,USD/ZAR,outbound,170,87188042.88
E18,FY2024,other,AED/ZAR,inbound,25,7446422.83
E18,FY2024,other,AED/ZAR,outbound,29,18252038.810000002
E18,FY2024,other,CNY/ZAR,inbound,42,20226983.86
E18,FY2024,other,CNY/ZAR,outbound,36,17958064.47
E18,FY2024,other,EUR/ZAR,inbound,39,19663989.69
E18,FY2024,other,EUR/ZAR,outbound,27,13207344.12
E18,FY2024,other,GBP/ZAR,inbound,26,28763891.54
E18,FY2024,other,GBP/ZAR,outbound,42,17368485.91
E18,FY2024,other,USD/ZAR,inbound,32,9809076.35
E18,FY2024,other,USD/ZAR,outbound,26,15114673.81
E18,FY2024,trade,AED/ZAR,inbound,133,58982680.79
E18,FY2024,trade,AED/ZAR,outbound,128,79533486.41
E18,FY2024,trade,CNY/ZAR,inbound,151,75344172.22
E18,FY2024,trade,CNY/ZAR,outbound,143,99370920.69
E18,FY2024,trade,EUR/ZAR,inbound,135,73100512.31
E18,FY2024,trade,EUR/ZAR,outbound,156,82955740.0
E18,FY2024,trade,GBP/ZAR,inbound,126,53484916.46
E18,FY2024,trade,GBP/ZAR,outbound,159,93888105.75
E18,FY2024,trade,USD/ZAR,inbound,116,64802681.97
E18,FY2024,trade,USD/ZAR,outbound,149,75451203.31
E18,FY2025,intercompany,AED/ZAR,inbound,123,54460024.28
E18,FY2025,intercompany,AED/ZAR,outbound,157,77977738.71
E18,FY2025,intercompany,CNY/ZAR,inbound,134,94380064.29
E18,FY2025,intercompany,CNY/ZAR,outbound,165,93769708.77
E18,FY2025,intercompany,EUR/ZAR,inbound,135,63635386.49
E18,FY2025,intercompany,EUR/ZAR,outbound,162,74226535.73
E18,FY2025,intercompany,GBP/ZAR,inbound,129,60073048.76
E18,FY2025,intercompany,GBP/ZAR,outbound,159,71685634.36
E18,FY2025,intercompany,USD/ZAR,inbound,151,58096621.75
E18,FY2025,intercompany,USD/ZAR,outbound,175,87023590.35
E18,FY2025,other,AED/ZAR,inbound,38,18145554.73
E18,FY2025,other,AED/ZAR,outbound,36,32770738.38
E18,FY2025,other,CNY/ZAR,inbound,32,10589186.15
E18,FY2025,other,CNY/ZAR,outbound,42,26608401.549999997
E18,FY2025,other,EUR/ZAR,inbound,31,12446386.200000001
E18,FY2025,other,EUR/ZAR,outbound,32,13489463.629999999
E18,FY2025,other,GBP/ZAR,inbound,39,18134792.56
E18,FY2025,other,GBP/ZAR,outbound,29,27445823.809999995
E18,FY2025,other,USD/ZAR,inbound,38,12651773.38
E18,FY2025,other,USD/ZAR,outbound,30,18155985.48
E18,FY2025,trade,AED/ZAR,inbound,134,67598194.12
E18,FY2025,trade,AED/ZAR,outbound,152,83303307.07
E18,FY2025,trade,CNY/ZAR,inbound,135,75419954.55
E18,FY2025,trade,CNY/ZAR,outbound,154,83544505.16
E18,FY2025,trade,EUR/ZAR,inbound,148,67313674.29
E18,FY2025,trade,EUR/ZAR,outbound,149,73543078.82
E18,FY2025,trade,GBP/ZAR,inbound,129,80486981.06
E18,FY2025,trade,GBP/ZAR,outbound,139,67843748.28
E18,FY2025,trade,USD/ZAR,inbound,127,61680825.64
E18,FY2025,trade,USD/ZAR,outbound,160,76501913.28
E18,FY2026,intercompany,AED/ZAR,inbound,142,58343186.03
E18,FY2026,intercompany,AED/ZAR,outbound,147,79905559.05
E18,FY2026,intercompany,CNY/ZAR,inbound,130,54881241.05
E18,FY2026,intercompany,CNY/ZAR,outbound,133,71126976.38
E18,FY2026,intercompany,EUR/ZAR,inbound,134,69553986.05
E18,FY2026,intercompany,EUR/ZAR,outbound,150,76369477.89
E18,FY2026,intercompany,GBP/ZAR,inbound,125,78115114.34
E18,FY2026,intercompany,GBP/ZAR,outbound,144,78333416.21
E18,FY2026,intercompany,USD/ZAR,inbound,135,70541932.89
E18,FY2026,intercompany,USD/ZAR,outbound,142,77214218.96
E18,FY2026,other,AED/ZAR,inbound,39,25527343.1
E18,FY2026,other,AED/ZAR,outbound,39,20964982.24
E18,FY2026,other,CNY/ZAR,inbound,44,21904078.07
E18,FY2026,other,CNY/ZAR,outbound,33,25048994.2
E18,FY2026,other,EUR/ZAR,inbound,38,21221449.35
E18,FY2026,other,EUR/ZAR,outbound,20,12570789.47
E18,FY2026,other,GBP/ZAR,inbound,27,8444824.52
E18,FY2026,other,GBP/ZAR,outbound,31,12072897.81
E18,FY2026,other,USD/ZAR,inbound,35,11045084.97
E18,FY2026,other,USD/ZAR,outbound,39,19023357.67
E18,FY2026,trade,AED/ZAR,inbound,126,72432965.58
E18,FY2026,trade,AED/ZAR,outbound,154,74574907.67
E18,FY2026,trade,CNY/ZAR,inbound,133,59501358.79
E18,FY2026,trade,CNY/ZAR,outbound,140,76873370.66
E18,FY2026,trade,EUR/ZAR,inbound,138,59883688.05
E18,FY2026,trade,EUR/ZAR,outbound,164,94531016.79
E18,FY2026,trade,GBP/ZAR,inbound,158,84404684.31
E18,FY2026,trade,GBP/ZAR,outbound,127,53983113.87
E18,FY2026,trade,USD/ZAR,inbound,139,73816815.84
E18,FY2026,trade,USD/ZAR,outbound,150,72047041.78
E19,FY2024,intercompany,AED/ZAR,inbound,163,68872638.72
E19,FY2024,intercompany,AED/ZAR,outbound,170,80323689.72
E19,FY2024,intercompany,CNY/ZAR,inbound,185,59937191.48
E19,FY2024,intercompany,CNY/ZAR,outbound,175,60998107.71
E19,FY2024,intercompany,EUR/ZAR,inbound,160,62515244.4
E19,FY2024,intercompany,EUR/ZAR,outbound,167,74202708.21000001
E19,FY2024,intercompany,GBP/ZAR,inbound,150,48392093.15
E19,FY2024,intercompany,GBP/ZAR,outbound,166,55591826.93
E19,FY2024,intercompany,USD/ZAR,inbound,154,53268620.65
E19,FY2024,intercompany,USD/ZAR,outbound,203,82600299.24
E19,FY2024,other,AED/ZAR,inbound,35,12841444.370000001
E19,FY2024,other,AED/ZAR,outbound,42,13490495.79
E19,FY2024,other,CNY/ZAR,inbound,36,16872908.88
E19,FY2024,other,CNY/ZAR,outbound,36,10742778.14
E19,FY2024,other,EUR/ZAR,inbound,33,19464455.13
E19,FY2024,other,EUR/ZAR,outbound,42,21725281.85
E19,FY2024,other,GBP/ZAR,inbound,41,10535566.05
E19,FY2024,other,GBP/ZAR,outbound,27,11850815.25
E19,FY2024,other,USD/ZAR,inbound,47,16747703.14
E19,FY2024,other,USD/ZAR,outbound,40,10452692.92
E19,FY2024,trade,AED/ZAR,inbound,156,60289319.12
E19,FY2024,trade,AED/ZAR,outbound,165,64647118.11
E19,FY2024,trade,CNY/ZAR,inbound,152,56187843.57
E19,FY2024,trade,CNY/ZAR,outbound,180,70643971.73
E19,FY2024,trade,EUR/ZAR,inbound,173,96627352.36
E19,FY2024,trade,EUR/ZAR,outbound,199,74802116.12
E19,FY2024,trade,GBP/ZAR,inbound,145,53796205.12
E19,FY2024,trade,GBP/ZAR,outbound,168,56267579.75
E19,FY2024,trade,USD/ZAR,inbound,155,55754305.660000004
E19,FY2024,trade,USD/ZAR,outbound,185,58811572.58
E19,FY2025,intercompany,AED/ZAR,inbound,136,60246470.83
E19,FY2025,intercompany,AED/ZAR,outbound,186,66299793.2
E19,FY2025,intercompany,CNY/ZAR,inbound,157,41493181.47
E19,FY2025,intercompany,CNY/ZAR,outbound,161,48341199.02
E19,FY2025,intercompany,EUR/ZAR,inbound,136,49301819.04
E19,FY2025,intercompany,EUR/ZAR,outbound,180,73020866.25
E19,FY2025,intercompany,GBP/ZAR,inbound,174,64756436.31
E19,FY2025,intercompany,GBP/ZAR,outbound,170,60981272.36
E19,FY2025,intercompany,USD/ZAR,inbound,180,68367509.02
E19,FY2025,intercompany,USD/ZAR,outbound,179,67962125.95
E19,FY2025,other,AED/ZAR,inbound,33,15243823.6
E19,FY2025,other,AED/ZAR,outbound,29,14945142.45
E19,FY2025,other,CNY/ZAR,inbound,34,10192118.7
E19,FY2025,other,CNY/ZAR,outbound,38,19146784.82
E19,FY2025,other,EUR/ZAR,inbound,33,14939511.25
E19,FY2025,other,EUR/ZAR,outbound,46,21257277.79
E19,FY2025,other,GBP/ZAR,inbound,41,16983053.81
E19,FY2025,other,GBP/ZAR,outbound,45,19472462.87
E19,FY2025,other,USD/ZAR,inbound,27,10508307.61
E19,FY2025,other,USD/ZAR,outbound,45,16109345.08
E19,FY2025,trade,AED/ZAR,inbound,166,62331800.89
E19,FY2025,trade,AED/ZAR,outbound,179,60105715.230000004
E19,FY2025,trade,CNY/ZAR,inbound,166,47049538.24
E19,FY2025,trade,CNY/ZAR,outbound,183,67793931.15
E19,FY2025,trade,EUR/ZAR,inbound,160,67903727.47
E19,FY2025,trade,EUR/ZAR,outbound,182,60754109.44
E19,FY2025,trade,GBP/ZAR,inbound,167,53368892.57
E19,FY2025,trade,GBP/ZAR,outbound,198,76361634.13
E19,FY2025,trade,USD/ZAR,inbound,164,60014145.36
E19,FY2025,trade,USD/ZAR,outbound,174,55521635.1
E19,FY2026,intercompany,AED/ZAR,inbound,156,53629875.72
E19,FY2026,intercompany,AED/ZAR,outbound,176,69930020.02
E19,FY2026,intercompany,CNY/ZAR,inbound,158,56520184.2
E19,FY2026,intercompany,CNY/ZAR,outbound,170,63088745.18
E19,FY2026,intercompany,EUR/ZAR,inbound,181,49574234.46
E19,FY2026,intercompany,EUR/ZAR,outbound,172,66293355.800000004
E19,FY2026,intercompany,GBP/ZAR,inbound,154,62370560.11
E19,FY2026,intercompany,GBP/ZAR,outbound,181,65891222.21
E19,FY2026,intercompany,USD/ZAR,inbound,148,53385328.07
E19,FY2026,intercompany,USD/ZAR,outbound,180,62194416.63
E19,FY2026,other,AED/ZAR,inbound,37,14550444.22
E19,FY2026,other,AED/ZAR,outbound,33,8832168.61
E19,FY2026,other,CNY/ZAR,inbound,23,10562968.58
E19,FY2026,other,CNY/ZAR,outbound,38,16418056.120000001
E19,FY2026,other,EUR/ZAR,inbound,31,18610587.009999998
E19,FY2026,other,EUR/ZAR,outbound,37,15576937.99
E19,FY2026,other,GBP/ZAR,inbound,27,8271505.96
E19,FY2026,other,GBP/ZAR,outbound,38,13758440.99
E19,FY2026,other,USD/ZAR,inbound,37,16178402.84
E19,FY2026,other,USD/ZAR,outbound,31,11716136.97
E19,FY2026,trade,AED/ZAR,inbound,147,55518296.22
E19,FY2026,trade,AED/ZAR,outbound,160,81476773.1
E19,FY2026,trade,CNY/ZAR,inbound,186,76490372.11
E19,FY2026,trade,CNY/ZAR,outbound,142,49346662.9
E19,FY2026,trade,EUR/ZAR,inbound,170,67152791.73
E19,FY2026,trade,EUR/ZAR,outbound,189,77636266.88
E19,FY2026,trade,GBP/ZAR,inbound,153,66510714.870000005
E19,FY2026,trade,GBP/ZAR,outbound,179,76133650.79
E19,FY2026,trade,USD/ZAR,inbound,159,58548294.26
E19,FY2026,trade,USD/ZAR,outbound,160,66819575.8
E20,FY2024,intercompany,AED/ZAR,inbound,2,220962.83000000002
E20,FY2024,intercompany,AED/ZAR,outbound,6,1063593.86
E20,FY2024,intercompany,CNY/ZAR,inbound,2,322371.33
E20,FY2024,intercompany,CNY/ZAR,outbound,6,1180361.41
E20,FY2024,intercompany,EUR/ZAR,inbound,2,146873.27
E20,FY2024,intercompany,GBP/ZAR,inbound,2,263271.53
E20,FY2024,intercompany,GBP/ZAR,outbound,2,2010101.86
E20,FY2024,intercompany,USD/ZAR,inbound,4,763083.88
E20,FY2024,intercompany,USD/ZAR,outbound,5,396750.51
E20,FY2024,other,AED/ZAR,inbound,7,1776118.6500000001
E20,FY2024,other,AED/ZAR,outbound,8,640403.5700000001
E20,FY2024,other,CNY/ZAR,inbound,4,255310.66
E20,FY2024,other,CNY/ZAR,outbound,5,895071.84
E20,FY2024,other,EUR/ZAR,inbound,4,818705.95
E20,FY2024,other,EUR/ZAR,outbound,6,660804.28
E20,FY2024,other,GBP/ZAR,inbound,3,562803.85
E20,FY2024,other,GBP/ZAR,outbound,3,521342.28
E20,FY2024,other,USD/ZAR,inbound,7,1404374.03
E20,FY2024,other,USD/ZAR,outbound,5,1481049.9100000001
E20,FY2024,trade,AED/ZAR,inbound,37,4951393.26
E20,FY2024,trade,AED/ZAR,outbound,51,10309098.780000001
E20,FY2024,trade,CNY/ZAR,inbound,48,7808732.48
E20,FY2024,trade,CNY/ZAR,outbound,46,8570175.87
E20,FY2024,trade,EUR/ZAR,inbound,41,4257463.63
E20,FY2024,trade,EUR/ZAR,outbound,47,5383205.9399999995
E20,FY2024,trade,GBP/ZAR,inbound,49,10812483.76
E20,FY2024,trade,GBP/ZAR,outbound,57,11025655.02
