entity_id,fiscal_year,counterparty_country,direction,txn_count,value_zar,dataset
E09,FY2026,China,export,25,77212468.07000001,trade_finance
E09,FY2026,China,import,35,40299468.61,trade_finance
E09,FY2026,Eswatini,export,7,16788461.55,trade_finance
E09,FY2026,Eswatini,import,10,28703950.48,trade_finance
E09,FY2026,Germany,export,17,38281643.17,trade_finance
E09,FY2026,Germany,import,28,97057322.97,trade_finance
E09,FY2026,Ghana,export,12,54258871.43,trade_finance
E09,FY2026,Ghana,import,15,16520749.58,trade_finance
E09,FY2026,India,export,20,31373705.47,trade_finance
E09,FY2026,India,import,38,58598157.46,trade_finance
E09,FY2026,Japan,export,24,52610407.71,trade_finance
E09,FY2026,Japan,import,28,33379710.369999997,trade_finance
E09,FY2026,Kenya,export,11,20840987.439999998,trade_finance
E09,FY2026,Kenya,import,5,3823844.52,trade_finance
E09,FY2026,Lesotho,export,12,37111854.45,trade_finance
E09,FY2026,Lesotho,import,6,12310671.73,trade_finance
E09,FY2026,Malawi,export,5,26379616.509999998,trade_finance
E09,FY2026,Malawi,import,4,5720301.69,trade_finance
E09,FY2026,Mozambique,export,5,4889681.24,trade_finance
E09,FY2026,Mozambique,import,8,28530949.169999998,trade_finance
E09,FY2026,Namibia,export,9,15711143.069999998,trade_finance
E09,FY2026,Namibia,import,13,27701868.87,trade_finance
E09,FY2026,Netherlands,export,22,41153749.09,trade_finance
E09,FY2026,Netherlands,import,26,42836087.06,trade_finance
E09,FY2026,Nigeria,export,7,22120598.2,trade_finance
E09,FY2026,Nigeria,import,12,38675738.61,trade_finance
E09,FY2026,Switzerland,export,19,54118826.550000004,trade_finance
E09,FY2026,Switzerland,import,35,98666031.84,trade_finance
E09,FY2026,United Arab Emirates,export,28,70673984.5,trade_finance
E09,FY2026,United Arab Emirates,import,22,63751016.08,trade_finance
E09,FY2026,United Kingdom,export,26,47780303.37,trade_finance
E09,FY2026,United Kingdom,import,25,42681474.97,trade_finance
E09,FY2026,United States,export,16,23115675.63,trade_finance
E09,FY2026,United States,import,24,33751497.63,trade_finance
E09,FY2026,Unknown,export,2,1437551.19,trade_finance
E09,FY2026,Unknown,import,1,2312782.62,trade_finance
E09,FY2026,Zambia,export,16,37789383.53,trade_finance
E09,FY2026,Zambia,import,20,26761962.34,trade_finance
E10,FY2024,Botswana,export,15,13807073.3,trade_finance
E10,FY2024,Botswana,import,26,87513270.28,trade_finance
E10,FY2024,Brazil,export,30,43219497.67,trade_finance
E10,FY2024,Brazil,import,31,46573741.3,trade_finance
E10,FY2024,China,export,18,31664967.77,trade_finance
E10,FY2024,China,import,34,35808207.33,trade_finance
E10,FY2024,Germany,export,26,31427052.33,trade_finance
E10,FY2024,Germany,import,35,60988500.14,trade_finance
E10,FY2024,Ghana,export,19,43956574.71,trade_finance
E10,FY2024,Ghana,import,22,59355022.15,trade_finance
E10,FY2024,India,export,26,138918662.44,trade_finance
E10,FY2024,India,import,25,67630558.06,trade_finance
E10,FY2024,Japan,export,21,34293404.230000004,trade_finance
E10,FY2024,Japan,import,40,66772357.32,trade_finance
E10,FY2024,Kenya,export,13,24535453.99,trade_finance
E10,FY2024,Kenya,import,30,62093777.29,trade_finance
E10,FY2024,Netherlands,export,24,46945018.99,trade_finance
E10,FY2024,Netherlands,import,38,54986209.38,trade_finance
E10,FY2024,Nigeria,export,13,19219583.36,trade_finance
E10,FY2024,Nigeria,import,28,70678769.25,trade_finance
E10,FY2024,Switzerland,export,29,60047084.54,trade_finance
E10,FY2024,Switzerland,import,25,40938289.49,trade_finance
E10,FY2024,United Arab Emirates,export,27,63399693.42,trade_finance
E10,FY2024,United Arab Emirates,import,26,38140218.85,trade_finance
E10,FY2024,United Kingdom,export,24,52148359.11,trade_finance
E10,FY2024,United Kingdom,import,33,56806726.46,trade_finance
E10,FY2024,United States,export,19,48460987.05,trade_finance
E10,FY2024,United States,import,34,56240535.29,trade_finance
E10,FY2024,Unknown,export,3,7411465.32,trade_finance
E10,FY2024,Unknown,import,7,13152303.5,trade_finance
E10,FY2024,Zambia,export,39,56188623.74,trade_finance
E10,FY2024,Zambia,import,44,74423035.48,trade_finance
E10,FY2025,Botswana,export,17,17967332.02,trade_finance
E10,FY2025,Botswana,import,25,35341740.05,trade_finance
E10,FY2025,Brazil,export,31,61761948.980000004,trade_finance
E10,FY2025,Brazil,import,35,209199864.19,trade_finance
E10,FY2025,China,export,23,27167283.25,trade_finance
E10,FY2025,China,import,52,83028991.59,trade_finance
E10,FY2025,Germany,export,27,30876451.22,trade_finance
E10,FY2025,Germany,import,30,80175439.3,trade_finance
E10,FY2025,Ghana,export,15,41925433.7,trade_finance
E10,FY2025,Ghana,import,29,52850184.510000005,trade_finance
E10,FY2025,India,export,22,45187895.68,trade_finance
E10,FY2025,India,import,36,66887445.26,trade_finance
E10,FY2025,Japan,export,27,45078068.71,trade_finance
E10,FY2025,Japan,import,40,63113048.87,trade_finance
E10,FY2025,Kenya,export,16,33911966.41,trade_finance
E10,FY2025,Kenya,import,28,67316288.78999999,trade_finance
E10,FY2025,Netherlands,export,37,63029917.3,trade_finance
E10,FY2025,Netherlands,import,40,71352654.82000001,trade_finance
E10,FY2025,Nigeria,export,17,20652749.45,trade_finance
E10,FY2025,Nigeria,import,27,45204346.38,trade_finance
E10,FY2025,Switzerland,export,36,87110246.94,trade_finance
E10,FY2025,Switzerland,import,40,95842094.82,trade_finance
E10,FY2025,United Arab Emirates,export,37,57414581.14,trade_finance
E10,FY2025,United Arab Emirates,import,23,37444677.75,trade_finance
E10,FY2025,United Kingdom,export,26,46000436.37,trade_finance
E10,FY2025,United Kingdom,import,29,76149006.42,trade_finance
E10,FY2025,United States,export,31,74378156.4,trade_finance
E10,FY2025,United States,import,44,101549086.35,trade_finance
E10,FY2025,Unknown,export,10,14668735.69,trade_finance
E10,FY2025,Unknown,import,5,3052945.36,trade_finance
E10,FY2025,Zambia,export,37,59812742.26,trade_finance
E10,FY2025,Zambia,import,61,148748055.48,trade_finance
E10,FY2026,Botswana,export,9,29666922.99,trade_finance
E10,FY2026,Botswana,import,30,47143810.43,trade_finance
E10,FY2026,Brazil,export,25,55194117.03,trade_finance
E10,FY2026,Brazil,import,40,82971941.22,trade_finance
E10,FY2026,China,export,37,74628297.19,trade_finance
E10,FY2026,China,import,35,60026461.36,trade_finance
E10,FY2026,Germany,export,38,113193333.69999999,trade_finance
E10,FY2026,Germany,import,41,74310562.58,trade_finance
E10,FY2026,Ghana,export,15,14407205.02,trade_finance
E10,FY2026,Ghana,import,35,59603014.44,trade_finance
E10,FY2026,India,export,28,60630944.72,trade_finance
E10,FY2026,India,import,40,60224098.59,trade_finance
E10,FY2026,Japan,export,24,44717425.47,trade_finance
E10,FY2026,Japan,import,49,76032150.6,trade_finance
E10,FY2026,Kenya,export,17,15294018.8,trade_finance
E10,FY2026,Kenya,import,13,40025285.169999994,trade_finance
E10,FY2026,Netherlands,export,30,74277973.04,trade_finance
E10,FY2026,Netherlands,import,28,53328846.43,trade_finance
E10,FY2026,Nigeria,export,23,48255977.47,trade_finance
E10,FY2026,Nigeria,import,30,43888667.769999996,trade_finance
E10,FY2026,Switzerland,export,33,55518078.15,trade_finance
E10,FY2026,Switzerland,import,44,97792847.28999999,trade_finance
E10,FY2026,United Arab Emirates,export,24,34263131.46,trade_finance
E10,FY2026,United Arab Emirates,import,33,74010681.34,trade_finance
E10,FY2026,United Kingdom,export,36,75566669.96,trade_finance
E10,FY2026,United Kingdom,import,33,58115895.72,trade_finance
E10,FY2026,United States,export,35,63073904.28,trade_finance
E10,FY2026,United States,import,34,57187032.92,trade_finance
E10,FY2026,Unknown,export,8,13370289.54,trade_finance
E10,FY2026,Unknown,import,9,16214366.93,trade_finance
E10,FY2026,Zambia,export,47,101731860.15,trade_finance
E10,FY2026,Zambia,import,51,104032932.74,trade_finance
E11,FY2024,Angola,export,16,15183612.0,trade_finance
E11,FY2024,Angola,import,9,6664761.789999999,trade_finance
E11,FY2024,Botswana,export,15,27547656.15,trade_finance
E11,FY2024,Botswana,import,10,13325918.25,trade_finance
E11,FY2024,Brazil,export,35,29648105.05,trade_finance
E11,FY2024,Brazil,import,45,62290035.61,trade_finance
E11,FY2024,China,export,34,40618171.21,trade_finance
E11,FY2024,China,import,36,69275443.12,trade_finance
E11,FY2024,Eswatini,export,15,18517238.19,trade_finance
E11,FY2024,Eswatini,import,16,13513920.57,trade_finance
E11,FY2024,Germany,export,37,53103305.13,trade_finance
E11,FY2024,Germany,import,41,50856356.21,trade_finance
E11,FY2024,Ghana,export,11,13959498.63,trade_finance
E11,FY2024,Ghana,import,14,22532431.61,trade_finance
E11,FY2024,India,export,24,53847239.68,trade_finance
E11,FY2024,India,import,42,52848519.11,trade_finance
E11,FY2024,Japan,export,30,30109824.94,trade_finance
E11,FY2024,Japan,import,42,63622261.04,trade_finance
E11,FY2024,Kenya,export,10,12584483.09,trade_finance
E11,FY2024,Kenya,import,18,45677085.739999995,trade_finance
E11,FY2024,Lesotho,export,15,28465541.19,trade_finance
E11,FY2024,Lesotho,import,12,14053361.75,trade_finance
E11,FY2024,Malawi,export,13,13017277.46,trade_finance
E11,FY2024,Malawi,import,18,21056914.32,trade_finance
E11,FY2024,Mozambique,export,14,10382577.69,trade_finance
E11,FY2024,Mozambique,import,23,33292942.91,trade_finance
E11,FY2024,Namibia,export,10,6340711.61,trade_finance
E11,FY2024,Namibia,import,18,24276831.29,trade_finance
E11,FY2024,Netherlands,export,48,78162402.34,trade_finance
E11,FY2024,Netherlands,import,44,68087851.28,trade_finance
E11,FY2024,Nigeria,export,11,16250207.04,trade_finance
E11,FY2024,Nigeria,import,16,36807716.41,trade_finance
E11,FY2024,Switzerland,export,25,52611362.72,trade_finance
E11,FY2024,Switzerland,import,40,59688422.5,trade_finance
E11,FY2024,United Arab Emirates,export,29,44810283.480000004,trade_finance
E11,FY2024,United Arab Emirates,import,35,45674111.71,trade_finance
E11,FY2024,United Kingdom,export,30,26152659.44,trade_finance
E11,FY2024,United Kingdom,import,28,44988366.04,trade_finance
E11,FY2024,United States,export,38,48950649.5,trade_finance
E11,FY2024,United States,import,42,54838136.3,trade_finance
E11,FY2024,Unknown,export,5,3842947.91,trade_finance
E11,FY2024,Unknown,import,11,11172053.09,trade_finance
E11,FY2024,Zambia,export,23,36516369.04,trade_finance
E11,FY2024,Zambia,import,25,37118454.86,trade_finance
E11,FY2025,Angola,export,9,8891179.67,trade_finance
E11,FY2025,Angola,import,11,9097604.02,trade_finance
E11,FY2025,Botswana,export,7,9521694.08,trade_finance
E11,FY2025,Botswana,import,21,28521703.47,trade_finance
E11,FY2025,Brazil,export,31,40329626.48,trade_finance
E11,FY2025,Brazil,import,30,39178758.230000004,trade_finance
E11,FY2025,China,export,31,70442770.44,trade_finance
E11,FY2025,China,import,36,46770888.269999996,trade_finance
E11,FY2025,Eswatini,export,10,9848148.360000001,trade_finance
E11,FY2025,Eswatini,import,9,8668557.21,trade_finance
E11,FY2025,Germany,export,27,52484860.18,trade_finance
E11,FY2025,Germany,import,30,32406688.35,trade_finance
E11,FY2025,Ghana,export,8,4339937.11,trade_finance
E11,FY2025,Ghana,import,13,21314856.05,trade_finance
E11,FY2025,India,export,30,87689810.04,trade_finance
E11,FY2025,India,import,30,58597425.79,trade_finance
E11,FY2025,Japan,export,34,30995495.35,trade_finance
E11,FY2025,Japan,import,31,40073345.7,trade_finance
E11,FY2025,Kenya,export,14,19861641.03,trade_finance
E11,FY2025,Kenya,import,14,15550045.44,trade_finance
E11,FY2025,Lesotho,export,13,28735443.21,trade_finance
E11,FY2025,Lesotho,import,24,28399946.82,trade_finance
E11,FY2025,Malawi,export,14,24165921.72,trade_finance
E11,FY2025,Malawi,import,15,15855378.17,trade_finance
E11,FY2025,Mozambique,export,16,27460478.959999997,trade_finance
E11,FY2025,Mozambique,import,17,19203496.709999997,trade_finance
E11,FY2025,Namibia,export,9,3282276.5700000003,trade_finance
E11,FY2025,Namibia,import,24,34595484.160000004,trade_finance
E11,FY2025,Netherlands,export,28,53936364.04,trade_finance
E11,FY2025,Netherlands,import,39,84259742.39999999,trade_finance
E11,FY2025,Nigeria,export,15,32938067.060000002,trade_finance
E11,FY2025,Nigeria,import,5,8367400.75,trade_finance
E11,FY2025,Switzerland,export,42,62590040.47,trade_finance
E11,FY2025,Switzerland,import,38,51971210.57,trade_finance
E11,FY2025,United Arab Emirates,export,33,51879074.03,trade_finance
E11,FY2025,United Arab Emirates,import,29,24745454.95,trade_finance
E11,FY2025,United Kingdom,export,33,68338057.77,trade_finance
E11,FY2025,United Kingdom,import,42,68736295.82000001,trade_finance
E11,FY2025,United States,export,33,37044296.94,trade_finance
E11,FY2025,United States,import,35,38858255.22,trade_finance
E11,FY2025,Unknown,export,7,3726527.87,trade_finance
E11,FY2025,Unknown,import,9,5849225.35,trade_finance
E11,FY2025,Zambia,export,31,45544863.089999996,trade_finance
E11,FY2025,Zambia,import,24,25854535.91,trade_finance
E11,FY2026,Angola,export,8,10763482.06,trade_finance
E11,FY2026,Angola,import,20,32907140.9,trade_finance
E11,FY2026,Botswana,export,16,16790665.93,trade_finance
E11,FY2026,Botswana,import,18,13114447.83,trade_finance
E11,FY2026,Brazil,export,38,66078998.3,trade_finance
E11,FY2026,Brazil,import,35,37592564.68,trade_finance
E11,FY2026,China,export,29,45968824.1,trade_finance
E11,FY2026,China,import,39,49506038.11,trade_finance
E11,FY2026,Eswatini,export,11,25659544.22,trade_finance
E11,FY2026,Eswatini,import,9,8020219.870000001,trade_finance
E11,FY2026,Germany,export,30,39490342.25,trade_finance
E11,FY2026,Germany,import,49,58868433.59,trade_finance
E11,FY2026,Ghana,export,13,13391862.0,trade_finance
E11,FY2026,Ghana,import,18,14362454.04,trade_finance
E11,FY2026,India,export,41,75043383.64,trade_finance
E11,FY2026,India,import,41,60508099.62,trade_finance
E11,FY2026,Japan,export,25,30996920.490000002,trade_finance
E11,FY2026,Japan,import,51,61159054.13,trade_finance
E11,FY2026,Kenya,export,10,12541205.77,trade_finance
E11,FY2026,Kenya,import,17,20670639.93,trade_finance
E11,FY2026,Lesotho,export,17,27316145.77,trade_finance
E11,FY2026,Lesotho,import,15,31177878.45,trade_finance
E11,FY2026,Malawi,export,10,14340683.21,trade_finance
E11,FY2026,Malawi,import,16,28461233.990000002,trade_finance
E11,FY2026,Mozambique,export,9,16953007.9,trade_finance
E11,FY2026,Mozambique,import,20,26135795.39,trade_finance
E11,FY2026,Namibia,export,15,14403894.08,trade_finance
E11,FY2026,Namibia,import,14,14306643.01,trade_finance
E11,FY2026,Netherlands,export,38,56721480.879999995,trade_finance
E11,FY2026,Netherlands,import,40,52383043.56,trade_finance
E11,FY2026,Nigeria,export,11,24107761.12,trade_finance
E11,FY2026,Nigeria,import,10,24181154.51,trade_finance
E11,FY2026,Switzerland,export,32,35645931.24,trade_finance
E11,FY2026,Switzerland,import,43,77716909.94,trade_finance
E11,FY2026,United Arab Emirates,export,35,49420837.62,trade_finance
E11,FY2026,United Arab Emirates,import,36,49122951.16,trade_finance
E11,FY2026,United Kingdom,export,26,54863320.82,trade_finance
E11,FY2026,United Kingdom,import,41,52724701.27,trade_finance
E11,FY2026,United States,export,27,36577426.39,trade_finance
E11,FY2026,United States,import,42,50411223.8,trade_finance
E11,FY2026,Unknown,export,8,10062544.66,trade_finance
E11,FY2026,Unknown,import,12,11274964.99,trade_finance
E11,FY2026,Zambia,export,20,36543211.97,trade_finance
E11,FY2026,Zambia,import,22,44790339.26,trade_finance
E12,FY2024,Botswana,export,2,5940353.99,trade_finance
E12,FY2024,Brazil,export,6,10783287.8,trade_finance
E12,FY2024,Brazil,import,6,5257477.68,trade_finance
E12,FY2024,China,export,3,5390923.76,trade_finance
E12,FY2024,China,import,3,1854854.37,trade_finance
E12,FY2024,Eswatini,import,1,822106.07,trade_finance
E12,FY2024,Germany,export,2,441172.28,trade_finance
E12,FY2024,Germany,import,3,1338873.27,trade_finance
E12,FY2024,Ghana,export,1,309316.39,trade_finance
E12,FY2024,Ghana,import,3,1370273.88,trade_finance
E12,FY2024,India,export,4,2885618.99,trade_finance
E12,FY2024,India,import,7,7770690.06,trade_finance
E12,FY2024,Japan,export,2,2229113.4,trade_finance
E12,FY2024,Japan,import,1,163760.7,trade_finance
E12,FY2024,Kenya,export,1,1437600.0,trade_finance
E12,FY2024,Lesotho,export,1,232537.95,trade_finance
E12,FY2024,Lesotho,import,2,444286.22,trade_finance
E12,FY2024,Namibia,export,1,1226069.22,trade_finance
E12,FY2024,Namibia,import,1,393873.66,trade_finance
E12,FY2024,Netherlands,export,1,699278.92,trade_finance
E12,FY2024,Netherlands,import,1,904034.51,trade_finance
E12,FY2024,Nigeria,export,2,1419418.19,trade_finance
E12,FY2024,Nigeria,import,1,644202.04,trade_finance
E12,FY2024,Switzerland,export,1,131522.1,trade_finance
E12,FY2024,Switzerland,import,2,1822422.01,trade_finance
E12,FY2024,United Arab Emirates,export,2,340642.36,trade_finance
E12,FY2024,United Arab Emirates,import,2,7419801.76,trade_finance
E12,FY2024,United Kingdom,export,4,3864576.0100000002,trade_finance
E12,FY2024,United Kingdom,import,3,1242407.47,trade_finance
E12,FY2024,United States,export,2,419018.29000000004,trade_finance
E12,FY2024,United States,import,3,1808212.74,trade_finance
E12,FY2024,Unknown,export,1,366257.07,trade_finance
E12,FY2024,Unknown,import,1,200229.18,trade_finance
E12,FY2024,Zambia,import,2,2517677.9899999998,trade_finance
E12,FY2025,Botswana,import,1,472632.02,trade_finance
E12,FY2025,Brazil,import,5,2907724.06,trade_finance
E12,FY2025,China,export,1,2055613.67,trade_finance
E12,FY2025,China,import,2,933260.0599999999,trade_finance
E12,FY2025,Eswatini,import,4,9157355.92,trade_finance
E12,FY2025,Germany,export,3,6638984.76,trade_finance
E12,FY2025,Germany,import,2,4546436.12,trade_finance
E12,FY2025,Ghana,export,2,956241.8200000001,trade_finance
E12,FY2025,India,export,3,5013142.58,trade_finance
E12,FY2025,India,import,3,1411319.96,trade_finance
E12,FY2025,Japan,export,2,2773241.7299999995,trade_finance
E12,FY2025,Japan,import,1,6067670.98,trade_finance
E12,FY2025,Kenya,export,1,52926.13,trade_finance
E12,FY2025,Lesotho,import,4,15888854.68,trade_finance
E12,FY2025,Namibia,export,1,137869.25,trade_finance
E12,FY2025,Netherlands,export,1,997432.1,trade_finance
E12,FY2025,Netherlands,import,2,4704087.66,trade_finance
E12,FY2025,Nigeria,export,3,3043443.21,trade_finance
E12,FY2025,Nigeria,import,1,419398.11,trade_finance
E12,FY2025,Switzerland,export,2,5086851.07,trade_finance
E12,FY2025,Switzerland,import,3,1372070.71,trade_finance
E12,FY2025,United Arab Emirates,import,1,4740202.35,trade_finance
E12,FY2025,United Kingdom,export,5,6974679.02,trade_finance
E12,FY2025,United Kingdom,import,2,907029.83,trade_finance
E12,FY2025,United States,export,2,4234687.2,trade_finance
E12,FY2025,United States,import,2,2855692.19,trade_finance
E12,FY2025,Zambia,export,1,791405.84,trade_finance
E12,FY2025,Zambia,import,3,2610463.65,trade_finance
E12,FY2026,Botswana,export,1,114345.18,trade_finance
E12,FY2026,Botswana,import,1,6418213.36,trade_finance
E12,FY2026,Brazil,export,3,1330341.83,trade_finance
E12,FY2026,Brazil,import,2,1476682.8599999999,trade_finance
E12,FY2026,China,export,3,3493448.87,trade_finance
E12,FY2026,China,import,4,5531024.58,trade_finance
E12,FY2026,Eswatini,import,1,1456569.89,trade_finance
E12,FY2026,Germany,export,2,407609.74,trade_finance
E12,FY2026,Germany,import,1,121881.72,trade_finance
E12,FY2026,Ghana,import,3,1980650.6800000002,trade_finance
E12,FY2026,India,import,2,3195713.06,trade_finance
E12,FY2026,Japan,export,1,237718.98,trade_finance
E12,FY2026,Japan,import,2,400577.86,trade_finance
E12,FY2026,Kenya,export,3,2599643.9299999997,trade_finance
E12,FY2026,Kenya,import,2,1066059.82,trade_finance
E12,FY2026,Lesotho,export,2,674321.62,trade_finance
E12,FY2026,Netherlands,export,1,253522.38,trade_finance
E12,FY2026,Netherlands,import,3,5189657.42,trade_finance
E12,FY2026,Nigeria,export,1,443438.15,trade_finance
E12,FY2026,Nigeria,import,1,671072.15,trade_finance
E12,FY2026,Switzerland,export,3,1134660.19,trade_finance
E12,FY2026,Switzerland,import,2,1557126.06,trade_finance
E12,FY2026,United Arab Emirates,export,2,2958476.83,trade_finance
E12,FY2026,United Arab Emirates,import,2,4099202.31,trade_finance
E12,FY2026,United Kingdom,export,2,1027223.6,trade_finance
E12,FY2026,United Kingdom,import,4,1162662.85,trade_finance
E12,FY2026,United States,export,2,8408329.72,trade_finance
E12,FY2026,United States,import,2,3253499.74,trade_finance
E12,FY2026,Unknown,import,1,2567418.03,trade_finance
E12,FY2026,Zambia,import,1,636449.22,trade_finance
E13,FY2024,China,export,1,298006.32,trade_finance
E13,FY2024,United Arab Emirates,import,1,47849.87,trade_finance
E13,FY2024,United States,export,4,1165759.3599999999,trade_finance
E13,FY2025,China,export,1,798297.65,trade_finance
E13,FY2025,Germany,export,1,524650.79,trade_finance
E13,FY2025,Switzerland,import,1,72123.76,trade_finance
E13,FY2025,United States,export,2,626372.26,trade_finance
E13,FY2025,United States,import,1,323240.11,trade_finance
E13,FY2026,China,import,2,1770510.73,trade_finance
E13,FY2026,Germany,import,2,798461.74,trade_finance
E13,FY2026,Japan,import,1,258906.57,trade_finance
E13,FY2026,Netherlands,import,2,758033.53,trade_finance
E13,FY2026,Switzerland,import,1,318444.25,trade_finance
E14,FY2024,India,export,1,84531.8,trade_finance
E14,FY2024,India,import,1,3038799.92,trade_finance
E14,FY2024,Japan,export,2,1503796.45,trade_finance
E14,FY2024,Netherlands,export,1,2090725.63,trade_finance
E14,FY2024,Switzerland,export,1,567134.68,trade_finance
E14,FY2024,Switzerland,import,1,453186.23,trade_finance
E14,FY2024,United Arab Emirates,export,1,787622.93,trade_finance
E14,FY2024,United Arab Emirates,import,1,299195.97,trade_finance
E14,FY2024,United Kingdom,import,1,1654298.5,trade_finance
E14,FY2024,United States,export,1,2542009.37,trade_finance
E14,FY2024,United States,import,3,39061420.29,trade_finance
E14,FY2025,Brazil,import,1,10850695.32,trade_finance
E14,FY2025,Germany,export,1,502212.88,trade_finance
E14,FY2025,Germany,import,1,140026.0,trade_finance
E14,FY2025,India,export,1,1474334.82,trade_finance
E14,FY2025,India,import,1,801196.59,trade_finance
E14,FY2025,Japan,import,1,84622.48,trade_finance
E14,FY2025,Netherlands,import,1,221721.04,trade_finance
E14,FY2025,Switzerland,import,2,92131.78,trade_finance
E14,FY2025,United Arab Emirates,import,1,999978.83,trade_finance
E14,FY2025,United States,export,1,436024.72,trade_finance
E14,FY2025,United States,import,2,787424.3099999999,trade_finance
E14,FY2026,Brazil,import,1,6015326.79,trade_finance
E14,FY2026,China,import,1,356293.12,trade_finance
E14,FY2026,Japan,export,1,355586.2,trade_finance
E14,FY2026,Japan,import,1,6267332.43,trade_finance
E14,FY2026,Netherlands,export,1,6123977.86,trade_finance
E14,FY2026,Netherlands,import,1,4434278.79,trade_finance
E14,FY2026,Switzerland,export,1,315595.31,trade_finance
E14,FY2026,Switzerland,import,2,7734040.88,trade_finance
E14,FY2026,United Kingdom,import,1,385742.48,trade_finance
E14,FY2026,United States,import,1,388184.89,trade_finance
E15,FY2024,Brazil,export,2,4228482.5,trade_finance
E15,FY2024,Brazil,import,2,3885744.79,trade_finance
E15,FY2024,China,export,1,640516.26,trade_finance
E15,FY2024,China,import,3,3238107.6100000003,trade_finance
E15,FY2024,Germany,import,1,157078.64,trade_finance
E15,FY2024,India,export,1,6274503.08,trade_finance
E15,FY2024,Japan,export,1,1302153.68,trade_finance
E15,FY2024,Japan,import,3,4378049.58,trade_finance
E15,FY2024,Netherlands,export,2,2363997.21,trade_finance
E15,FY2024,Switzerland,export,3,5617276.74,trade_finance
E15,FY2024,Switzerland,import,1,240332.35,trade_finance
E15,FY2024,United Arab Emirates,import,1,902493.87,trade_finance
E15,FY2024,United Kingdom,export,3,1722131.56,trade_finance
E15,FY2024,United Kingdom,import,2,1016174.3200000001,trade_finance
E15,FY2024,United States,export,3,989313.63,trade_finance
E15,FY2024,United States,import,3,9425084.4,trade_finance
E15,FY2025,Brazil,export,1,1846925.37,trade_finance
E15,FY2025,Brazil,import,2,543703.86,trade_finance
E15,FY2025,Germany,export,1,565275.5,trade_finance
E15,FY2025,Germany,import,2,1746547.2,trade_finance
E15,FY2025,India,import,1,739239.83,trade_finance
E15,FY2025,Japan,export,2,3271802.12,trade_finance
E15,FY2025,Japan,import,2,1419583.99,trade_finance
E15,FY2025,Netherlands,export,4,2112405.45,trade_finance
E15,FY2025,Switzerland,export,2,3083303.46,trade_finance
E15,FY2025,Switzerland,import,1,70359.52,trade_finance
E15,FY2025,United Arab Emirates,export,1,13402333.04,trade_finance
E15,FY2025,United Arab Emirates,import,2,2597186.9899999998,trade_finance
E15,FY2025,United Kingdom,export,1,147222.84,trade_finance
E15,FY2025,United Kingdom,import,4,6604848.42,trade_finance
E15,FY2025,United States,export,1,1224388.67,trade_finance
E15,FY2025,United States,import,1,1225082.58,trade_finance
E15,FY2026,Brazil,export,1,1126504.14,trade_finance
E15,FY2026,Brazil,import,1,7418319.47,trade_finance
E15,FY2026,China,export,2,842242.0900000001,trade_finance
E15,FY2026,China,import,2,5869141.300000001,trade_finance
E15,FY2026,Germany,import,1,2601603.1,trade_finance
E15,FY2026,India,export,1,290820.2,trade_finance
E15,FY2026,India,import,1,639559.72,trade_finance
E15,FY2026,Japan,import,3,1628759.7899999998,trade_finance
E15,FY2026,Netherlands,export,2,4727630.49,trade_finance
E15,FY2026,Switzerland,import,2,3468944.21,trade_finance
E15,FY2026,United Arab Emirates,export,1,1103712.55,trade_finance
E15,FY2026,United Arab Emirates,import,3,6828528.499999999,trade_finance
E15,FY2026,United Kingdom,export,1,2345108.82,trade_finance
E15,FY2026,United Kingdom,import,3,4454633.96,trade_finance
E15,FY2026,United States,export,1,606392.43,trade_finance
E15,FY2026,United States,import,2,866012.3,trade_finance
E15,FY2026,Unknown,export,1,570428.33,trade_finance
E16,FY2024,Brazil,export,30,46776417.65,trade_finance
E16,FY2024,Brazil,import,29,54589030.74,trade_finance
E16,FY2024,Cameroon,export,9,8467240.959999999,trade_finance
E16,FY2024,Cameroon,import,9,19057041.45,trade_finance
E16,FY2024,China,export,20,42988640.33,trade_finance
E16,FY2024,China,import,23,62439351.97,trade_finance
E16,FY2024,Germany,export,28,58238368.65,trade_finance
E16,FY2024,Germany,import,39,47163629.43,trade_finance
E16,FY2024,Ghana,export,20,54275251.21,trade_finance
E16,FY2024,Ghana,import,10,41994069.95,trade_finance
E16,FY2024,India,export,28,39928657.9,trade_finance
E16,FY2024,India,import,31,41359048.43,trade_finance
E16,FY2024,Ivory Coast,export,9,9032987.1,trade_finance
E16,FY2024,Ivory Coast,import,18,27034874.05,trade_finance
E16,FY2024,Japan,export,27,43317945.84,trade_finance
E16,FY2024,Japan,import,36,57553104.79,trade_finance
E16,FY2024,Kenya,export,15,26674196.32,trade_finance
E16,FY2024,Kenya,import,10,13355168.0,trade_finance
E16,FY2024,Netherlands,export,17,16545941.8,trade_finance
E16,FY2024,Netherlands,import,32,59448276.47,trade_finance
E16,FY2024,Nigeria,export,16,15104636.469999999,trade_finance
E16,FY2024,Nigeria,import,21,41044201.99,trade_finance
E16,FY2024,South Sudan,export,8,8535332.51,trade_finance
E16,FY2024,South Sudan,import,20,44975525.45,trade_finance
E16,FY2024,Sudan,export,11,22151241.61,trade_finance
E16,FY2024,Sudan,import,5,3394684.23,trade_finance
E16,FY2024,Switzerland,export,35,51109125.64,trade_finance
E16,FY2024,Switzerland,import,30,57154122.480000004,trade_finance
